"id","name",,"ibge_code","state_id:id"
"city_2932903","Valença",,"32903","br_ba"
"city_2933000","Valente",,"33000","br_ba"
"city_2933059","Várzea da Roça",,"33059","br_ba"
"city_2933109","Várzea do Poço",,"33109","br_ba"
"city_2933158","Várzea Nova",,"33158","br_ba"
"city_2933174","Varzedo",,"33174","br_ba"
"city_2933208","Vera Cruz",,"33208","br_ba"
"city_2933257","Vereda",,"33257","br_ba"
"city_2933307","Vitória da Conquista",,"33307","br_ba"
"city_2933406","Wagner",,"33406","br_ba"
"city_1504703","Moju",,"04703","br_pa"
"city_2933455","Wanderley",,"33455","br_ba"
"city_2933505","Wenceslau Guimarães",,"33505","br_ba"
"city_2933604","Xique-Xique",,"33604","br_ba"
"city_3100104","Abadia dos Dourados",,"00104","br_mg"
"city_3100203","Abaeté",,"00203","br_mg"
"city_3100302","Abre Campo",,"00302","br_mg"
"city_3100401","Acaiaca",,"00401","br_mg"
"city_3100500","Açucena",,"00500","br_mg"
"city_3100609","Água Boa",,"00609","br_mg"
"city_3100708","Água Comprida",,"00708","br_mg"
"city_1504802","Monte Alegre",,"04802","br_pa"
"city_3100807","Aguanil",,"00807","br_mg"
"city_3100906","Águas Formosas",,"00906","br_mg"
"city_3101003","Águas Vermelhas",,"01003","br_mg"
"city_3101102","Aimorés",,"01102","br_mg"
"city_3101201","Aiuruoca",,"01201","br_mg"
"city_3101300","Alagoa",,"01300","br_mg"
"city_3101409","Albertina",,"01409","br_mg"
"city_3101508","Além Paraíba",,"01508","br_mg"
"city_3101607","Alfenas",,"01607","br_mg"
"city_3101631","Alfredo Vasconcelos",,"01631","br_mg"
"city_1504901","Muaná",,"04901","br_pa"
"city_3101706","Almenara",,"01706","br_mg"
"city_3101805","Alpercata",,"01805","br_mg"
"city_3101904","Alpinópolis",,"01904","br_mg"
"city_3102001","Alterosa",,"02001","br_mg"
"city_3102050","Alto Caparaó",,"02050","br_mg"
"city_3102100","Alto Rio Doce",,"02100","br_mg"
"city_3102209","Alvarenga",,"02209","br_mg"
"city_3102308","Alvinópolis",,"02308","br_mg"
"city_3102407","Alvorada de Minas",,"02407","br_mg"
"city_3102506","Amparo do Serra",,"02506","br_mg"
"city_1504950","Nova Esperança do Piriá",,"04950","br_pa"
"city_3102605","Andradas",,"02605","br_mg"
"city_3102704","Cachoeira de Pajeú",,"02704","br_mg"
"city_3102803","Andrelândia",,"02803","br_mg"
"city_3102852","Angelândia",,"02852","br_mg"
"city_3102902","Antônio Carlos",,"02902","br_mg"
"city_3103009","Antônio Dias",,"03009","br_mg"
"city_3103108","Antônio Prado de Minas",,"03108","br_mg"
"city_3103207","Araçaí",,"03207","br_mg"
"city_3103306","Aracitaba",,"03306","br_mg"
"city_3103405","Araçuaí",,"03405","br_mg"
"city_1504976","Nova Ipixuna",,"04976","br_pa"
"city_3103504","Araguari",,"03504","br_mg"
"city_3103603","Arantina",,"03603","br_mg"
"city_3103702","Araponga",,"03702","br_mg"
"city_3103751","Araporã",,"03751","br_mg"
"city_3103801","Arapuá",,"03801","br_mg"
"city_3103900","Araújos",,"03900","br_mg"
"city_3104007","Araxá",,"04007","br_mg"
"city_3104106","Arceburgo",,"04106","br_mg"
"city_3104205","Arcos",,"04205","br_mg"
"city_3104304","Areado",,"04304","br_mg"
"city_1505007","Nova Timboteua",,"05007","br_pa"
"city_3104403","Argirita",,"04403","br_mg"
"city_3104452","Aricanduva",,"04452","br_mg"
"city_3104502","Arinos",,"04502","br_mg"
"city_3104601","Astolfo Dutra",,"04601","br_mg"
"city_3104700","Ataléia",,"04700","br_mg"
"city_3104809","Augusto de Lima",,"04809","br_mg"
"city_3104908","Baependi",,"04908","br_mg"
"city_3105004","Baldim",,"05004","br_mg"
"city_3105103","Bambuí",,"05103","br_mg"
"city_3105202","Bandeira",,"05202","br_mg"
"city_1100320","São Miguel do Guaporé",,"00320","br_ro"
"city_1505031","Novo Progresso",,"05031","br_pa"
"city_3105301","Bandeira do Sul",,"05301","br_mg"
"city_3105400","Barão de Cocais",,"05400","br_mg"
"city_3105509","Barão de Monte Alto",,"05509","br_mg"
"city_3105608","Barbacena",,"05608","br_mg"
"city_3105707","Barra Longa",,"05707","br_mg"
"city_3105905","Barroso",,"05905","br_mg"
"city_3106002","Bela Vista de Minas",,"06002","br_mg"
"city_3106101","Belmiro Braga",,"06101","br_mg"
"city_3106200","Belo Horizonte",,"06200","br_mg"
"city_3106309","Belo Oriente",,"06309","br_mg"
"city_1505064","Novo Repartimento",,"05064","br_pa"
"city_3106408","Belo Vale",,"06408","br_mg"
"city_3106507","Berilo",,"06507","br_mg"
"city_3106606","Bertópolis",,"06606","br_mg"
"city_3106655","Berizal",,"06655","br_mg"
"city_3106705","Betim",,"06705","br_mg"
"city_3106804","Bias Fortes",,"06804","br_mg"
"city_3106903","Bicas",,"06903","br_mg"
"city_3107000","Biquinhas",,"07000","br_mg"
"city_3107109","Boa Esperança",,"07109","br_mg"
"city_3107208","Bocaina de Minas",,"07208","br_mg"
"city_1505106","Óbidos",,"05106","br_pa"
"city_3107307","Bocaiúva",,"07307","br_mg"
"city_3107406","Bom Despacho",,"07406","br_mg"
"city_3107505","Bom Jardim de Minas",,"07505","br_mg"
"city_3107604","Bom Jesus da Penha",,"07604","br_mg"
"city_3107703","Bom Jesus do Amparo",,"07703","br_mg"
"city_3107802","Bom Jesus do Galho",,"07802","br_mg"
"city_3107901","Bom Repouso",,"07901","br_mg"
"city_3108008","Bom Sucesso",,"08008","br_mg"
"city_3108107","Bonfim",,"08107","br_mg"
"city_3108206","Bonfinópolis de Minas",,"08206","br_mg"
"city_1505205","Oeiras do Pará",,"05205","br_pa"
"city_3108255","Bonito de Minas",,"08255","br_mg"
"city_3108305","Borda da Mata",,"08305","br_mg"
"city_3108404","Botelhos",,"08404","br_mg"
"city_3108503","Botumirim",,"08503","br_mg"
"city_3108552","Brasilândia de Minas",,"08552","br_mg"
"city_3108602","Brasília de Minas",,"08602","br_mg"
"city_3108701","Brás Pires",,"08701","br_mg"
"city_3108800","Braúnas",,"08800","br_mg"
"city_3108909","Brasópolis",,"08909","br_mg"
"city_3109006","Brumadinho",,"09006","br_mg"
"city_1505304","Oriximiná",,"05304","br_pa"
"city_3109105","Bueno Brandão",,"09105","br_mg"
"city_3109204","Buenópolis",,"09204","br_mg"
"city_3109253","Bugre",,"09253","br_mg"
"city_3109303","Buritis",,"09303","br_mg"
"city_3109402","Buritizeiro",,"09402","br_mg"
"city_3109451","Cabeceira Grande",,"09451","br_mg"
"city_3109501","Cabo Verde",,"09501","br_mg"
"city_3109600","Cachoeira da Prata",,"09600","br_mg"
"city_3109709","Cachoeira de Minas",,"09709","br_mg"
"city_3109808","Cachoeira Dourada",,"09808","br_mg"
"city_1505403","Ourém",,"05403","br_pa"
"city_3109907","Caetanópolis",,"09907","br_mg"
"city_3110004","Caeté",,"10004","br_mg"
"city_3110103","Caiana",,"10103","br_mg"
"city_3110202","Cajuri",,"10202","br_mg"
"city_3110301","Caldas",,"10301","br_mg"
"city_3110400","Camacho",,"10400","br_mg"
"city_3110509","Camanducaia",,"10509","br_mg"
"city_3110608","Cambuí",,"10608","br_mg"
"city_3110707","Cambuquira",,"10707","br_mg"
"city_3110806","Campanário",,"10806","br_mg"
"city_1505437","Ourilândia do Norte",,"05437","br_pa"
"city_3110905","Campanha",,"10905","br_mg"
"city_3111002","Campestre",,"11002","br_mg"
"city_3111101","Campina Verde",,"11101","br_mg"
"city_3111150","Campo Azul",,"11150","br_mg"
"city_3111200","Campo Belo",,"11200","br_mg"
"city_3111309","Campo do Meio",,"11309","br_mg"
"city_3111408","Campo Florido",,"11408","br_mg"
"city_3111507","Campos Altos",,"11507","br_mg"
"city_3111606","Campos Gerais",,"11606","br_mg"
"city_3111705","Canaã",,"11705","br_mg"
"city_1505486","Pacajá",,"05486","br_pa"
"city_3111804","Canápolis",,"11804","br_mg"
"city_3111903","Cana Verde",,"11903","br_mg"
"city_3112000","Candeias",,"12000","br_mg"
"city_3112059","Cantagalo",,"12059","br_mg"
"city_3112109","Caparaó",,"12109","br_mg"
"city_3112208","Capela Nova",,"12208","br_mg"
"city_3112307","Capelinha",,"12307","br_mg"
"city_3112406","Capetinga",,"12406","br_mg"
"city_3112505","Capim Branco",,"12505","br_mg"
"city_3112604","Capinópolis",,"12604","br_mg"
"city_1505494","Palestina do Pará",,"05494","br_pa"
"city_3112653","Capitão Andrade",,"12653","br_mg"
"city_3112703","Capitão Enéas",,"12703","br_mg"
"city_3112802","Capitólio",,"12802","br_mg"
"city_3112901","Caputira",,"12901","br_mg"
"city_3113008","Caraí",,"13008","br_mg"
"city_3113107","Caranaíba",,"13107","br_mg"
"city_3113206","Carandaí",,"13206","br_mg"
"city_3113305","Carangola",,"13305","br_mg"
"city_3113404","Caratinga",,"13404","br_mg"
"city_3113503","Carbonita",,"13503","br_mg"
"city_1505502","Paragominas",,"05502","br_pa"
"city_3113602","Careaçu",,"13602","br_mg"
"city_3113701","Carlos Chagas",,"13701","br_mg"
"city_3113800","Carmésia",,"13800","br_mg"
"city_3113909","Carmo da Cachoeira",,"13909","br_mg"
"city_3114006","Carmo da Mata",,"14006","br_mg"
"city_3114105","Carmo de Minas",,"14105","br_mg"
"city_3114204","Carmo do Cajuru",,"14204","br_mg"
"city_3114303","Carmo do Paranaíba",,"14303","br_mg"
"city_3114402","Carmo do Rio Claro",,"14402","br_mg"
"city_3114501","Carmópolis de Minas",,"14501","br_mg"
"city_1100338","Nova Mamoré",,"00338","br_ro"
"city_1505536","Parauapebas",,"05536","br_pa"
"city_3114550","Carneirinho",,"14550","br_mg"
"city_3114600","Carrancas",,"14600","br_mg"
"city_3114709","Carvalhópolis",,"14709","br_mg"
"city_3114808","Carvalhos",,"14808","br_mg"
"city_3114907","Casa Grande",,"14907","br_mg"
"city_3115003","Cascalho Rico",,"15003","br_mg"
"city_3115102","Cássia",,"15102","br_mg"
"city_3115201","Conceição da Barra de Minas",,"15201","br_mg"
"city_3115300","Cataguases",,"15300","br_mg"
"city_3115359","Catas Altas",,"15359","br_mg"
"city_1505551","Pau D'Arco",,"05551","br_pa"
"city_3115409","Catas Altas da Noruega",,"15409","br_mg"
"city_3115458","Catuji",,"15458","br_mg"
"city_3115474","Catuti",,"15474","br_mg"
"city_3115508","Caxambu",,"15508","br_mg"
"city_3115607","Cedro do Abaeté",,"15607","br_mg"
"city_3115706","Central de Minas",,"15706","br_mg"
"city_3115805","Centralina",,"15805","br_mg"
"city_3115904","Chácara",,"15904","br_mg"
"city_3116001","Chalé",,"16001","br_mg"
"city_3116100","Chapada do Norte",,"16100","br_mg"
"city_1505601","Peixe-Boi",,"05601","br_pa"
"city_3116159","Chapada Gaúcha",,"16159","br_mg"
"city_3116209","Chiador",,"16209","br_mg"
"city_3116308","Cipotânea",,"16308","br_mg"
"city_3116407","Claraval",,"16407","br_mg"
"city_3116506","Claro dos Poções",,"16506","br_mg"
"city_3116605","Cláudio",,"16605","br_mg"
"city_3116704","Coimbra",,"16704","br_mg"
"city_3116803","Coluna",,"16803","br_mg"
"city_3116902","Comendador Gomes",,"16902","br_mg"
"city_3117009","Comercinho",,"17009","br_mg"
"city_1505635","Piçarra",,"05635","br_pa"
"city_3117108","Conceição da Aparecida",,"17108","br_mg"
"city_3117207","Conceição das Pedras",,"17207","br_mg"
"city_3117306","Conceição das Alagoas",,"17306","br_mg"
"city_3117405","Conceição de Ipanema",,"17405","br_mg"
"city_3117504","Conceição do Mato Dentro",,"17504","br_mg"
"city_3117603","Conceição do Pará",,"17603","br_mg"
"city_3117702","Conceição do Rio Verde",,"17702","br_mg"
"city_3117801","Conceição dos Ouros",,"17801","br_mg"
"city_3117836","Cônego Marinho",,"17836","br_mg"
"city_3117876","Confins",,"17876","br_mg"
"city_1505650","Placas",,"05650","br_pa"
"city_3117900","Congonhal",,"17900","br_mg"
"city_3118007","Congonhas",,"18007","br_mg"
"city_3118106","Congonhas do Norte",,"18106","br_mg"
"city_3118205","Conquista",,"18205","br_mg"
"city_3118304","Conselheiro Lafaiete",,"18304","br_mg"
"city_3118403","Conselheiro Pena",,"18403","br_mg"
"city_3118502","Consolação",,"18502","br_mg"
"city_3118601","Contagem",,"18601","br_mg"
"city_3118700","Coqueiral",,"18700","br_mg"
"city_3118809","Coração de Jesus",,"18809","br_mg"
"city_1505700","Ponta de Pedras",,"05700","br_pa"
"city_3118908","Cordisburgo",,"18908","br_mg"
"city_3119005","Cordislândia",,"19005","br_mg"
"city_3119104","Corinto",,"19104","br_mg"
"city_3119203","Coroaci",,"19203","br_mg"
"city_3119302","Coromandel",,"19302","br_mg"
"city_3119401","Coronel Fabriciano",,"19401","br_mg"
"city_3119500","Coronel Murta",,"19500","br_mg"
"city_3119609","Coronel Pacheco",,"19609","br_mg"
"city_3119708","Coronel Xavier Chaves",,"19708","br_mg"
"city_3119807","Córrego Danta",,"19807","br_mg"
"city_1505809","Portel",,"05809","br_pa"
"city_3119906","Córrego do Bom Jesus",,"19906","br_mg"
"city_3119955","Córrego Fundo",,"19955","br_mg"
"city_3120003","Córrego Novo",,"20003","br_mg"
"city_3120102","Couto de Magalhães de Minas",,"20102","br_mg"
"city_3120151","Crisólita",,"20151","br_mg"
"city_3120201","Cristais",,"20201","br_mg"
"city_3120300","Cristália",,"20300","br_mg"
"city_3120409","Cristiano Otoni",,"20409","br_mg"
"city_3120508","Cristina",,"20508","br_mg"
"city_3120607","Crucilândia",,"20607","br_mg"
"city_1505908","Porto de Moz",,"05908","br_pa"
"city_3120706","Cruzeiro da Fortaleza",,"20706","br_mg"
"city_3120805","Cruzília",,"20805","br_mg"
"city_3120839","Cuparaque",,"20839","br_mg"
"city_3120870","Curral de Dentro",,"20870","br_mg"
"city_3120904","Curvelo",,"20904","br_mg"
"city_3121001","Datas",,"21001","br_mg"
"city_3121100","Delfim Moreira",,"21100","br_mg"
"city_3121209","Delfinópolis",,"21209","br_mg"
"city_3121258","Delta",,"21258","br_mg"
"city_3121308","Descoberto",,"21308","br_mg"
"city_1506005","Prainha",,"06005","br_pa"
"city_3121407","Desterro de Entre Rios",,"21407","br_mg"
"city_3121506","Desterro do Melo",,"21506","br_mg"
"city_3121605","Diamantina",,"21605","br_mg"
"city_3121704","Diogo de Vasconcelos",,"21704","br_mg"
"city_3121803","Dionísio",,"21803","br_mg"
"city_3121902","Divinésia",,"21902","br_mg"
"city_3122009","Divino",,"22009","br_mg"
"city_3122108","Divino das Laranjeiras",,"22108","br_mg"
"city_3122207","Divinolândia de Minas",,"22207","br_mg"
"city_3122306","Divinópolis",,"22306","br_mg"
"city_1506104","Primavera",,"06104","br_pa"
"city_3122355","Divisa Alegre",,"22355","br_mg"
"city_3122405","Divisa Nova",,"22405","br_mg"
"city_3122454","Divisópolis",,"22454","br_mg"
"city_3122470","Dom Bosco",,"22470","br_mg"
"city_3122504","Dom Cavati",,"22504","br_mg"
"city_3122603","Dom Joaquim",,"22603","br_mg"
"city_3122702","Dom Silvério",,"22702","br_mg"
"city_3122801","Dom Viçoso",,"22801","br_mg"
"city_3122900","Dona Eusébia",,"22900","br_mg"
"city_3123007","Dores de Campos",,"23007","br_mg"
"city_1100346","Alvorada D'Oeste",,"00346","br_ro"
"city_1506112","Quatipuru",,"06112","br_pa"
"city_3123106","Dores de Guanhães",,"23106","br_mg"
"city_3123205","Dores do Indaiá",,"23205","br_mg"
"city_3123304","Dores do Turvo",,"23304","br_mg"
"city_3123403","Doresópolis",,"23403","br_mg"
"city_3123502","Douradoquara",,"23502","br_mg"
"city_3123528","Durandé",,"23528","br_mg"
"city_3123601","Elói Mendes",,"23601","br_mg"
"city_3123700","Engenheiro Caldas",,"23700","br_mg"
"city_3123809","Engenheiro Navarro",,"23809","br_mg"
"city_3123858","Entre Folhas",,"23858","br_mg"
"city_1506138","Redenção",,"06138","br_pa"
"city_3123908","Entre Rios de Minas",,"23908","br_mg"
"city_3124005","Ervália",,"24005","br_mg"
"city_3124104","Esmeraldas",,"24104","br_mg"
"city_3124203","Espera Feliz",,"24203","br_mg"
"city_3124302","Espinosa",,"24302","br_mg"
"city_3124401","Espírito Santo do Dourado",,"24401","br_mg"
"city_3124500","Estiva",,"24500","br_mg"
"city_3124609","Estrela Dalva",,"24609","br_mg"
"city_3124708","Estrela do Indaiá",,"24708","br_mg"
"city_3124807","Estrela do Sul",,"24807","br_mg"
"city_1506161","Rio Maria",,"06161","br_pa"
"city_3124906","Eugenópolis",,"24906","br_mg"
"city_3125002","Ewbank da Câmara",,"25002","br_mg"
"city_3125101","Extrema",,"25101","br_mg"
"city_3125200","Fama",,"25200","br_mg"
"city_3125309","Faria Lemos",,"25309","br_mg"
"city_3125408","Felício dos Santos",,"25408","br_mg"
"city_3125507","São Gonçalo do Rio Preto",,"25507","br_mg"
"city_3125606","Felisburgo",,"25606","br_mg"
"city_3125705","Felixlândia",,"25705","br_mg"
"city_3125804","Fernandes Tourinho",,"25804","br_mg"
"city_1506187","Rondon do Pará",,"06187","br_pa"
"city_3125903","Ferros",,"25903","br_mg"
"city_3125952","Fervedouro",,"25952","br_mg"
"city_3126000","Florestal",,"26000","br_mg"
"city_3126109","Formiga",,"26109","br_mg"
"city_3126208","Formoso",,"26208","br_mg"
"city_3126307","Fortaleza de Minas",,"26307","br_mg"
"city_3126406","Fortuna de Minas",,"26406","br_mg"
"city_3126505","Francisco Badaró",,"26505","br_mg"
"city_3126604","Francisco Dumont",,"26604","br_mg"
"city_3126703","Francisco Sá",,"26703","br_mg"
"city_1506195","Rurópolis",,"06195","br_pa"
"city_3126752","Franciscópolis",,"26752","br_mg"
"city_3126802","Frei Gaspar",,"26802","br_mg"
"city_3126901","Frei Inocêncio",,"26901","br_mg"
"city_3126950","Frei Lagonegro",,"26950","br_mg"
"city_3127008","Fronteira",,"27008","br_mg"
"city_3127057","Fronteira dos Vales",,"27057","br_mg"
"city_3127073","Fruta de Leite",,"27073","br_mg"
"city_3127107","Frutal",,"27107","br_mg"
"city_3127206","Funilândia",,"27206","br_mg"
"city_3127305","Galiléia",,"27305","br_mg"
"city_1506203","Salinópolis",,"06203","br_pa"
"city_3127339","Gameleiras",,"27339","br_mg"
"city_3127354","Glaucilândia",,"27354","br_mg"
"city_3127370","Goiabeira",,"27370","br_mg"
"city_3127388","Goianá",,"27388","br_mg"
"city_3127404","Gonçalves",,"27404","br_mg"
"city_3127503","Gonzaga",,"27503","br_mg"
"city_3127602","Gouveia",,"27602","br_mg"
"city_3127701","Governador Valadares",,"27701","br_mg"
"city_3127800","Grão Mogol",,"27800","br_mg"
"city_3127909","Grupiara",,"27909","br_mg"
"city_1506302","Salvaterra",,"06302","br_pa"
"city_3128006","Guanhães",,"28006","br_mg"
"city_3128105","Guapé",,"28105","br_mg"
"city_3128204","Guaraciaba",,"28204","br_mg"
"city_3128253","Guaraciama",,"28253","br_mg"
"city_3128303","Guaranésia",,"28303","br_mg"
"city_3128402","Guarani",,"28402","br_mg"
"city_3128501","Guarará",,"28501","br_mg"
"city_3128600","Guarda-Mor",,"28600","br_mg"
"city_3128709","Guaxupé",,"28709","br_mg"
"city_3128808","Guidoval",,"28808","br_mg"
"city_1506351","Santa Bárbara do Pará",,"06351","br_pa"
"city_3128907","Guimarânia",,"28907","br_mg"
"city_3129004","Guiricema",,"29004","br_mg"
"city_3129103","Gurinhatã",,"29103","br_mg"
"city_3129202","Heliodora",,"29202","br_mg"
"city_3129301","Iapu",,"29301","br_mg"
"city_3129400","Ibertioga",,"29400","br_mg"
"city_3129509","Ibiá",,"29509","br_mg"
"city_3129608","Ibiaí",,"29608","br_mg"
"city_3129657","Ibiracatu",,"29657","br_mg"
"city_3129707","Ibiraci",,"29707","br_mg"
"city_1506401","Santa Cruz do Arari",,"06401","br_pa"
"city_3129806","Ibirité",,"29806","br_mg"
"city_3129905","Ibitiúra de Minas",,"29905","br_mg"
"city_3130002","Ibituruna",,"30002","br_mg"
"city_3130051","Icaraí de Minas",,"30051","br_mg"
"city_3130101","Igarapé",,"30101","br_mg"
"city_3130200","Igaratinga",,"30200","br_mg"
"city_3130309","Iguatama",,"30309","br_mg"
"city_3130408","Ijaci",,"30408","br_mg"
"city_3130507","Ilicínea",,"30507","br_mg"
"city_3130556","Imbé de Minas",,"30556","br_mg"
"city_1506500","Santa Isabel do Pará",,"06500","br_pa"
"city_3130606","Inconfidentes",,"30606","br_mg"
"city_3130655","Indaiabira",,"30655","br_mg"
"city_3130705","Indianópolis",,"30705","br_mg"
"city_3130804","Ingaí",,"30804","br_mg"
"city_3130903","Inhapim",,"30903","br_mg"
"city_3131000","Inhaúma",,"31000","br_mg"
"city_3131109","Inimutaba",,"31109","br_mg"
"city_3131158","Ipaba",,"31158","br_mg"
"city_3131208","Ipanema",,"31208","br_mg"
"city_3131307","Ipatinga",,"31307","br_mg"
"city_1100379","Alto Alegre dos Parecis",,"00379","br_ro"
"city_1506559","Santa Luzia do Pará",,"06559","br_pa"
"city_3131406","Ipiaçu",,"31406","br_mg"
"city_3131505","Ipuiúna",,"31505","br_mg"
"city_3131604","Iraí de Minas",,"31604","br_mg"
"city_3131703","Itabira",,"31703","br_mg"
"city_3131802","Itabirinha",,"31802","br_mg"
"city_3131901","Itabirito",,"31901","br_mg"
"city_3132008","Itacambira",,"32008","br_mg"
"city_3132107","Itacarambi",,"32107","br_mg"
"city_3132206","Itaguara",,"32206","br_mg"
"city_3132305","Itaipé",,"32305","br_mg"
"city_1506583","Santa Maria das Barreiras",,"06583","br_pa"
"city_3132404","Itajubá",,"32404","br_mg"
"city_3132503","Itamarandiba",,"32503","br_mg"
"city_3132602","Itamarati de Minas",,"32602","br_mg"
"city_3132701","Itambacuri",,"32701","br_mg"
"city_3132800","Itambé do Mato Dentro",,"32800","br_mg"
"city_3132909","Itamogi",,"32909","br_mg"
"city_3133006","Itamonte",,"33006","br_mg"
"city_3133105","Itanhandu",,"33105","br_mg"
"city_3133204","Itanhomi",,"33204","br_mg"
"city_3133303","Itaobim",,"33303","br_mg"
"city_1506609","Santa Maria do Pará",,"06609","br_pa"
"city_3133402","Itapagipe",,"33402","br_mg"
"city_3133501","Itapecerica",,"33501","br_mg"
"city_3133600","Itapeva",,"33600","br_mg"
"city_3133709","Itatiaiuçu",,"33709","br_mg"
"city_3133758","Itaú de Minas",,"33758","br_mg"
"city_3133808","Itaúna",,"33808","br_mg"
"city_3133907","Itaverava",,"33907","br_mg"
"city_3134004","Itinga",,"34004","br_mg"
"city_3134103","Itueta",,"34103","br_mg"
"city_3134202","Ituiutaba",,"34202","br_mg"
"city_1506708","Santana do Araguaia",,"06708","br_pa"
"city_3134301","Itumirim",,"34301","br_mg"
"city_3134400","Iturama",,"34400","br_mg"
"city_3134509","Itutinga",,"34509","br_mg"
"city_3134608","Jaboticatubas",,"34608","br_mg"
"city_3134707","Jacinto",,"34707","br_mg"
"city_3134806","Jacuí",,"34806","br_mg"
"city_3134905","Jacutinga",,"34905","br_mg"
"city_3135001","Jaguaraçu",,"35001","br_mg"
"city_3135050","Jaíba",,"35050","br_mg"
"city_3135076","Jampruca",,"35076","br_mg"
"city_1506807","Santarém",,"06807","br_pa"
"city_3135100","Janaúba",,"35100","br_mg"
"city_3135209","Januária",,"35209","br_mg"
"city_3135308","Japaraíba",,"35308","br_mg"
"city_3135357","Japonvar",,"35357","br_mg"
"city_3135407","Jeceaba",,"35407","br_mg"
"city_3135456","Jenipapo de Minas",,"35456","br_mg"
"city_3135506","Jequeri",,"35506","br_mg"
"city_3135605","Jequitaí",,"35605","br_mg"
"city_3135704","Jequitibá",,"35704","br_mg"
"city_3135803","Jequitinhonha",,"35803","br_mg"
"city_1506906","Santarém Novo",,"06906","br_pa"
"city_3135902","Jesuânia",,"35902","br_mg"
"city_3136009","Joaíma",,"36009","br_mg"
"city_3136108","Joanésia",,"36108","br_mg"
"city_3136207","João Monlevade",,"36207","br_mg"
"city_3136306","João Pinheiro",,"36306","br_mg"
"city_3136405","Joaquim Felício",,"36405","br_mg"
"city_3136504","Jordânia",,"36504","br_mg"
"city_3136520","José Gonçalves de Minas",,"36520","br_mg"
"city_3136553","José Raydan",,"36553","br_mg"
"city_3136579","Josenópolis",,"36579","br_mg"
"city_1507003","Santo Antônio do Tauá",,"07003","br_pa"
"city_3136603","Nova União",,"36603","br_mg"
"city_3136652","Juatuba",,"36652","br_mg"
"city_3136702","Juiz de Fora",,"36702","br_mg"
"city_3136801","Juramento",,"36801","br_mg"
"city_3136900","Juruaia",,"36900","br_mg"
"city_3136959","Juvenília",,"36959","br_mg"
"city_3137007","Ladainha",,"37007","br_mg"
"city_3137106","Lagamar",,"37106","br_mg"
"city_3137205","Lagoa da Prata",,"37205","br_mg"
"city_3137304","Lagoa dos Patos",,"37304","br_mg"
"city_1507102","São Caetano de Odivelas",,"07102","br_pa"
"city_3137403","Lagoa Dourada",,"37403","br_mg"
"city_3137502","Lagoa Formosa",,"37502","br_mg"
"city_3137536","Lagoa Grande",,"37536","br_mg"
"city_3137601","Lagoa Santa",,"37601","br_mg"
"city_3137700","Lajinha",,"37700","br_mg"
"city_3137809","Lambari",,"37809","br_mg"
"city_3137908","Lamim",,"37908","br_mg"
"city_3138005","Laranjal",,"38005","br_mg"
"city_3138104","Lassance",,"38104","br_mg"
"city_3138203","Lavras",,"38203","br_mg"
"city_1507151","São Domingos do Araguaia",,"07151","br_pa"
"city_3138302","Leandro Ferreira",,"38302","br_mg"
"city_3138351","Leme do Prado",,"38351","br_mg"
"city_3138401","Leopoldina",,"38401","br_mg"
"city_3138500","Liberdade",,"38500","br_mg"
"city_3138609","Lima Duarte",,"38609","br_mg"
"city_3138625","Limeira do Oeste",,"38625","br_mg"
"city_3138658","Lontra",,"38658","br_mg"
"city_3138674","Luisburgo",,"38674","br_mg"
"city_3138682","Luislândia",,"38682","br_mg"
"city_3138708","Luminárias",,"38708","br_mg"
"city_1507201","São Domingos do Capim",,"07201","br_pa"
"city_3138807","Luz",,"38807","br_mg"
"city_3138906","Machacalis",,"38906","br_mg"
"city_3139003","Machado",,"39003","br_mg"
"city_3139102","Madre de Deus de Minas",,"39102","br_mg"
"city_3139201","Malacacheta",,"39201","br_mg"
"city_3139250","Mamonas",,"39250","br_mg"
"city_3139300","Manga",,"39300","br_mg"
"city_3139409","Manhuaçu",,"39409","br_mg"
"city_3139508","Manhumirim",,"39508","br_mg"
"city_3139607","Mantena",,"39607","br_mg"
"city_1100403","Alto Paraíso",,"00403","br_ro"
"city_1507300","São Félix do Xingu",,"07300","br_pa"
"city_3139706","Maravilhas",,"39706","br_mg"
"city_3139805","Mar de Espanha",,"39805","br_mg"
"city_3139904","Maria da Fé",,"39904","br_mg"
"city_3140001","Mariana",,"40001","br_mg"
"city_3140100","Marilac",,"40100","br_mg"
"city_3140159","Mário Campos",,"40159","br_mg"
"city_3140209","Maripá de Minas",,"40209","br_mg"
"city_3140308","Marliéria",,"40308","br_mg"
"city_3140407","Marmelópolis",,"40407","br_mg"
"city_3140506","Martinho Campos",,"40506","br_mg"
"city_1507409","São Francisco do Pará",,"07409","br_pa"
"city_3140530","Martins Soares",,"40530","br_mg"
"city_3140555","Mata Verde",,"40555","br_mg"
"city_3140605","Materlândia",,"40605","br_mg"
"city_3140704","Mateus Leme",,"40704","br_mg"
"city_3140803","Matias Barbosa",,"40803","br_mg"
"city_3140852","Matias Cardoso",,"40852","br_mg"
"city_3140902","Matipó",,"40902","br_mg"
"city_3141009","Mato Verde",,"41009","br_mg"
"city_3141108","Matozinhos",,"41108","br_mg"
"city_3141207","Matutina",,"41207","br_mg"
"city_1507458","São Geraldo do Araguaia",,"07458","br_pa"
"city_3141306","Medeiros",,"41306","br_mg"
"city_3141405","Medina",,"41405","br_mg"
