"id","codigo","nome"
"ativ_perig_insal_00168","06.001","Vigilância patrimonial: Segurança patrimonial e/ou pessoal na preservação do patrimônio em estabelecimentos públicos ou privados e da incolumidade física de pessoas."
"ativ_perig_insal_00169","06.002","Segurança de eventos: Segurança patrimonial e/ou pessoal em espaços públicos ou privados, de uso comum do povo."
"ativ_perig_insal_00170","06.003","Segurança nos transportes coletivos: Segurança patrimonial e/ou pessoal nos transportes coletivos e em suas respectivas instalações."
"ativ_perig_insal_00171","06.004","Segurança ambiental e florestal: Segurança patrimonial e/ou pessoal em áreas de conservação de fauna, flora natural e de reflorestamento."
"ativ_perig_insal_00172","06.005","Transporte de valores: Segurança na execução do serviço de transporte de valores."
"ativ_perig_insal_00173","06.006","Escolta armada: Segurança no acompanhamento de qualquer tipo de carga ou de valores."
"ativ_perig_insal_00174","06.007","Segurança pessoal: Acompanhamento e proteção da integridade física de pessoa ou de grupos."
"ativ_perig_insal_00175","06.008","Supervisão/fiscalização Operacional: Supervisão e/ou fiscalização direta dos locais de trabalho para acompanhamento e orientação dos vigilantes."
"ativ_perig_insal_00176","06.009","Telemonitoramento/telecontrole: Execução de controle e/ou monitoramento de locais, através de sistemas eletrônicos de segurança."
"ativ_perig_insal_00177","07.001","Atividades ou operações em instalações ou equipamentos elétricos energizados em alta tensão."
"ativ_perig_insal_00178","07.002","Atividades ou operações com trabalho em proximidade de instalações ou equipamentos elétricos energizados em alta tensão."
"ativ_perig_insal_00179","07.003","Atividades ou operações em instalações ou equipamentos elétricos energizados em baixa tensão no sistema elétrico de consumo - SEC."
"ativ_perig_insal_00180","07.004","Atividades, constantes no item 4.1 da NR 16, de construção, operação e manutenção de redes de linhas aéreas ou subterrâneas de alta e baixa tensão integrantes do SEP, energizados ou desenergizados, mas com possibilidade de energização acidental ou por falha operacional."
"ativ_perig_insal_00181","07.005","Atividades, constantes no item 4.2 da NR 16, de construção, operação e manutenção nas usinas, unidades geradoras, subestações e cabinas de distribuição em operações, integrantes do SEP, energizados ou desenergizados, mas com possibilidade de energização acidental ou por falha operacional."
"ativ_perig_insal_00182","07.006","Atividades de inspeção, testes, ensaios, calibração, medição e reparos em equipamentos e materiais elétricos, eletrônicos, eletromecânicos e de segurança individual e coletiva em sistemas elétricos de potência de alta e baixa tensão."
"ativ_perig_insal_00183","07.007","Atividades de treinamento em equipamentos ou instalações integrantes do SEP, energizadas ou desenergizadas, mas com possibilidade de energização acidental ou por falha operacional."
"ativ_perig_insal_00184","08.001","Atividades laborais com utilização de motocicleta ou motoneta no deslocamento de trabalhador em vias públicas."
"ativ_perig_insal_00185","09.001","Trabalhos com perfuratrizes e marteletes pneumáticos."
"ativ_perig_insal_00186","09.002","Extração e beneficiamento de minerais radioativos."
"ativ_perig_insal_00187","09.003","Atividades em minerações com exposição ao radônio."
"ativ_perig_insal_00188","09.004","Realização de manutenção e supervisão em unidades de extração, tratamento e beneficiamento de minerais radioativos com exposição às radiações ionizantes."
"ativ_perig_insal_00189","09.005","Operações com reatores nucleares ou com fontes radioativas."
"ativ_perig_insal_00190","09.006","Trabalhos realizados com exposição aos raios Alfa, Beta, Gama e X, aos nêutrons e às substâncias radioativas para fins industriais, terapêuticos e diagnósticos."
"ativ_perig_insal_00191","09.007","Fabricação e manipulação de produtos radioativos."
"ativ_perig_insal_00192","09.008","Pesquisas e estudos com radiações ionizantes em laboratórios."
"ativ_perig_insal_00193","09.009","Trabalhos em caixões ou câmaras hiperbáricas."
"ativ_perig_insal_00194","09.010","Trabalhos em tubulões ou túneis sob ar comprimido."
"ativ_perig_insal_00195","09.011","Operações de mergulho com o uso de escafandros ou outros equipamentos."
"ativ_perig_insal_00196","10.001","Operações em atmosfera IPVS."
"ativ_perig_insal_00197","10.002","Operações em espaço confinado."
"ativ_perig_insal_00198","10.003","Operações em áreas classificadas."
"ativ_perig_insal_00199","10.005","Atividade sob ar comprimido."
"ativ_perig_insal_00200","10.006","Atividade submersa."
"ativ_perig_insal_00201","10.007","Bombeiro Civil."
"ativ_perig_insal_00202","10.008","Atividade portuária conforme Lei no 4.860/1965."
"ativ_perig_insal_00203","10.009","Atividades executadas em locais alagados ou encharcados, com umidade excessiva."
"ativ_perig_insal_00204","11.001","Mineração subterrânea cujas atividades sejam exercidas afastadas das frentes de produção."
"ativ_perig_insal_00205","11.002","Trabalhos em atividades permanentes no subsolo de minerações subterrâneas em frente de produção."
"ativ_perig_insal_00206","99.999","Ausência de correspondência."
