"id","codigo","nome"
"proc_diagn_0472","0468","Cromossomo philadelfia"
"proc_diagn_0473","0469","Cryptococcus (pesquisa)"
"proc_diagn_0474","0470","Cryptosporidium (pesquisa)"
"proc_diagn_0475","0471","Cultura bacteriana"
"proc_diagn_0476","0472","Cultura nas fezes: salmonela, shigellae e esc. Coli enteropatogênicas, enteroinvasora (sorol. Incluída) + campylobacter SP. + E. Coli enterohemorrágica"
"proc_diagn_0477","0473","Cultura para bactérias anaeróbicas"
"proc_diagn_0478","0474","Cultura para Criptosporidium"
"proc_diagn_0479","0475","Cultura para fungos"
"proc_diagn_0480","0476","Cultura para Mycobacterium"
"proc_diagn_0481","0477","Cultura quantitativa de secreções pulmonares"
"proc_diagn_0482","1403","Cultura de urina (urocultura)"
"proc_diagn_0483","0478","Curva glicêmica"
"proc_diagn_0484","0479","Curva insulínica"
"proc_diagn_0485","0480","Cyclospora (pesquisa)"
"proc_diagn_0486","0481","Dehidroepiandrosterona (DHEA)"
"proc_diagn_0487","0482","Dehidrotestosterona (DHT)"
"proc_diagn_0488","0483","Dengue - IgG"
"proc_diagn_0489","0484","Dengue - IgM"
"proc_diagn_0490","0485","Desidrogenase alfa-hidroxibutírica"
"proc_diagn_0491","0486","Desidrogenase glutâmica"
"proc_diagn_0492","0487","Desidrogenase isocítrica"
"proc_diagn_0493","0488","Desidrogenase láctica"
"proc_diagn_0494","0489","Desipramina"
"proc_diagn_0495","0490","Desoxicorticosterona"
"proc_diagn_0496","0491","Dialdeído malônico"
"proc_diagn_0497","0492","Diclorodifenil tricloroetano (DDT) sanguíneo"
"proc_diagn_0498","0493","Diclorodifenildicloroetileno (DDE) sanguíneo"
"proc_diagn_0499","0494","Dicloroetano"
"proc_diagn_0500","0495","Dicloroeteno"
"proc_diagn_0501","0496","Diclorometano"
"proc_diagn_0502","0497","Dicrocoelium (pesquisa)"
"proc_diagn_0503","0498","Dieldrin sanguíneo"
"proc_diagn_0504","0499","Dientamoeba (pesquisa)"
"proc_diagn_0505","0500","Dietilditiofosfato"
"proc_diagn_0506","0501","Dietilditiofosfato urinário (DEDTP)"
"proc_diagn_0507","0502","Dietilestilbestrol"
"proc_diagn_0508","0503","Dietilfosfato"
"proc_diagn_0509","0504","Dietilfosfato urinário (DEP)"
"proc_diagn_0510","0505","Dietilltiofosfato urinário (DETP)"
"proc_diagn_0511","0506","Dietiltiofosfato"
"proc_diagn_0512","0507","Digitoxina ou digoxina"
"proc_diagn_0513","0508","Dímero D"
"proc_diagn_0514","0509","Dimetilditiofosfato"
"proc_diagn_0515","0510","Dimetilditiofosfato urinário (DMDTP)"
"proc_diagn_0516","0511","Dimetilfosfato"
"proc_diagn_0517","0512","Dimetilfosfato urinário (DMP)"
"proc_diagn_0518","0513","Dimetil-selênio respiratório (ar expirado)"
"proc_diagn_0519","0514","Dimetiltiofosfato"
"proc_diagn_0520","0515","Dimetiltiofosfato urinário (DMTP)"
"proc_diagn_0521","0516","Di‐n‐butil fosfato"
"proc_diagn_0522","0517","Dinitrato-etileno-glicol"
"proc_diagn_0523","0518","Dinitrofenol"
"proc_diagn_0524","0519","Dinoseb"
"proc_diagn_0525","0520","Dipetalonema (pesquisa)"
"proc_diagn_0526","0521","Diphyllobothrium (pesquisa)"
"proc_diagn_0527","0522","Diquat urinário"
"proc_diagn_0528","0523","Dissulfeto de carbono"
"proc_diagn_0529","0524","DNCB Teste de Contato"
"proc_diagn_0530","0525","Doppler colorido arterial de membro inferior"
"proc_diagn_0531","0526","Doppler colorido arterial de membro superior"
"proc_diagn_0532","0527","Dosagem de receptor de progesterona ou de estrogênio"
"proc_diagn_0533","0528","Dracunculus (pesquisa)"
"proc_diagn_0534","0529","Ebola (pesquisa)"
"proc_diagn_0535","0530","ECG convencional de até 12 derivações"
"proc_diagn_0536","0531","ECG de alta resolução"
"proc_diagn_0537","0532","Echinococcus (pesquisa)"
"proc_diagn_0538","0533","Echovírus (painel) sorologia para"
"proc_diagn_0539","0534","Echovírus (pesquisa)"
"proc_diagn_0540","0535","Edwardsiella (pesquisa)"
"proc_diagn_0541","0536","EEG de rotina"
"proc_diagn_0542","0537","Ehrlichia (pesquisa)"
"proc_diagn_0543","0538","Eikenella (pesquisa)"
"proc_diagn_0544","0539","Eletroferese de proteínas"
"proc_diagn_0545","0540","Eletroforese de glicoproteínas"
"proc_diagn_0546","0541","Eletroforese de lipoproteínas"
"proc_diagn_0547","0542","Eletroforese de proteínas urinárias"
"proc_diagn_0548","0543","Eletroneuromiografia de MMII"
"proc_diagn_0549","0544","Eletroneuromiografia de MMSS"
"proc_diagn_0550","0545","Elizabethkingia (pesquisa)"
"proc_diagn_0551","0546","Emmonsia (pesquisa)"
"proc_diagn_0552","0547","Encefalite japonesa B (pesquisa)"
"proc_diagn_0553","0548","Encephalitozoon (pesquisa)"
"proc_diagn_0554","0549","Endotoxinas (pesquisa)"
"proc_diagn_0555","0550","Endrin sanguíneo"
"proc_diagn_0556","0551","Enolase"
"proc_diagn_0557","0552","Entamoeba (pesquisa)"
"proc_diagn_0558","0553","Enterobacter (pesquisa)"
"proc_diagn_0559","0554","Enterobius (pesquisa)"
"proc_diagn_0560","0555","Enterococcus (pesquisa)"
"proc_diagn_0561","0556","Enterocytozoon (pesquisa)"
"proc_diagn_0562","0557","Enterovirus Humano A, B e C (pesquisa)"
"proc_diagn_0563","0558","Enzima conversora da angiotensina (ECA)"
"proc_diagn_0564","0559","Enzimas eritrocitárias"
"proc_diagn_0565","0560","Epidermophyton (pesquisa)"
"proc_diagn_0566","0561","Equinococose (Hidatidose), reação"
"proc_diagn_0567","0562","Ergoespirometria ou teste cardiopulmonar de exercício completo (espirometria forçada, consumo de O2, produção de CO2 e derivados, ECG, oximetria)"
"proc_diagn_0568","0563","Eritropoietina"
"proc_diagn_0569","0564","Erysipelothrix (pesquisa)"
"proc_diagn_0570","0565","Escândio urinário"
"proc_diagn_0571","0566","Escherichia (pesquisa)"
"proc_diagn_0572","0567","Escherichia coli (pesquisa)"
"proc_diagn_0573","0568","Espermograma"
"proc_diagn_0574","0569","Esplenograma (citologia)"
"proc_diagn_0575","0570","Esporotricose, reação sorológica"
"proc_diagn_0576","0571","Esporotriquina"
"proc_diagn_0577","0572","Estanho urinário"
"proc_diagn_0578","0573","Estireno sanguíneo"
"proc_diagn_0579","0574","Estradiol"
"proc_diagn_0580","0575","Estreptozima"
"proc_diagn_0581","0576","Estriol"
"proc_diagn_0582","0577","Estrogênios totais (fenolesteróides)"
"proc_diagn_0583","0578","Estrona"
"proc_diagn_0584","0579","Estrôncio urinário"
"proc_diagn_0585","0580","Etanol"
"proc_diagn_0586","0581","Etilenotioureia (ETU)"
"proc_diagn_0587","0582","Etossuximida"
"proc_diagn_0588","0583","Exame a fresco de amostra biológica"
"proc_diagn_0589","0584","Exame bacteriológico de fezes"
"proc_diagn_0590","0585","Exame de fundo de olho"
"proc_diagn_0591","0586","Exophiala (pesquisa)"
"proc_diagn_0592","0587","Falcização, teste de"
"proc_diagn_0593","0588","Fasciola (pesquisa)"
"proc_diagn_0594","0589","Fasciolopsis (pesquisa)"
"proc_diagn_0595","0590","Fator 4 plaquetário"
"proc_diagn_0596","0591","Fator antinúcleo, (FAN)"
"proc_diagn_0597","0592","Fator II"
"proc_diagn_0598","0593","Fator IX"
"proc_diagn_0599","0594","Fator reumatóide"
"proc_diagn_0600","0595","Fator V"
"proc_diagn_0601","0597","Fator VII"
"proc_diagn_0602","0598","Fator VIII"
"proc_diagn_0603","0599","Fator VIII, dosagem do antígeno (Von Willebrand)"
"proc_diagn_0604","0600","Fator VIII, dosagem do inibidor"
"proc_diagn_0605","0601","Fator X"
"proc_diagn_0606","0602","Fator XI"
"proc_diagn_0607","0603","Fator XII"
"proc_diagn_0608","0604","Fator XIII"
"proc_diagn_0609","0605","Fenilalanina"
"proc_diagn_0610","0606","Fenilcetonúria"
"proc_diagn_0611","0607","Fenitoína"
"proc_diagn_0612","0608","Fenobarbital"
"proc_diagn_0613","0609","Fenol"
"proc_diagn_0614","0610","Fenotipagem do sistema Rh-Hr (anti Rho(D) + anti Rh(C) + anti Rh(E)"
"proc_diagn_0615","0611","Fenotipagem do sistema RH-HR (D, C, E, C E C)"
"proc_diagn_0616","0612","Ferritina"
"proc_diagn_0617","0613","Ferro sérico"
"proc_diagn_0618","0614","Fibrinogênio, teste funcional"
"proc_diagn_0619","0615","Filária (pesquisa)"
"proc_diagn_0620","0616","Filaria (sorologia)"
"proc_diagn_0621","0617","Filobasidiella (pesquisa)"
"proc_diagn_0622","0618","Flavobacterium (pesquisa)"
"proc_diagn_0623","0619","Flavovírus, pesquisa"
"proc_diagn_0624","0620","Fluazifop urinário"
"proc_diagn_0625","0621","Flufenoxuron sanguíneo"
"proc_diagn_0626","0622","Flúor sanguíneo"
"proc_diagn_0627","0623","Flúor urinário"
"proc_diagn_0628","0624","Fluoreto urinário"
"proc_diagn_0629","0625","Fluoribacter (pesquisa)"
"proc_diagn_0630","0626","Folículo estimulante, hormônio (FSH)"
"proc_diagn_0631","0627","Fonsecaea (pesquisa)"
"proc_diagn_0632","0628","Formaldeído"
"proc_diagn_0633","0629","Fosfatase ácida fração prostática"
"proc_diagn_0634","0630","Fosfatase ácida total"
"proc_diagn_0635","0631","Fosfatase alcalina"
"proc_diagn_0636","0632","Fosfatase alcalina fração óssea"
"proc_diagn_0637","0633","Fosfatase alcalina termo-estável"
"proc_diagn_0638","0634","Fosfina sanguínea"
"proc_diagn_0639","0635","Fosfofructoquinase"
"proc_diagn_0640","0636","Fosfoglicerato quinase"
"proc_diagn_0641","0637","Fosfolipídios"
"proc_diagn_0642","0638","Fósforo"
"proc_diagn_0643","0639","Francisella (pesquisa)"
"proc_diagn_0644","1404","FREI (linfogranuloma venéreo) IDeR"
"proc_diagn_0645","0640","Frutosaminas"
"proc_diagn_0646","0641","Frutose"
"proc_diagn_0647","0642","Frutosúria"
"proc_diagn_0648","0643","Fungos, pesquisa a fresco"
"proc_diagn_0649","0644","Fusarium (pesquisa)"
"proc_diagn_0650","0645","Fusobacterium (pesquisa)"
"proc_diagn_0651","0646","Gad-Ab-antidescarboxilase do ácido"
"proc_diagn_0652","0647","Gadolínio urinário"
"proc_diagn_0653","0648","Galactose"
"proc_diagn_0654","0649","Galactose 1-fosfatouridil transferase"
"proc_diagn_0655","0650","Galactosúria"
"proc_diagn_0656","0651","Gálio urinário"
"proc_diagn_0657","0652","Gama-glutamil transferase (Gama-GT)"
"proc_diagn_0658","0653","Gardnerella (pesquisa)"
"proc_diagn_0659","0654","Gastrina"
"proc_diagn_0660","0655","Geotrichum (pesquisa)"
"proc_diagn_0661","0656","Giardia (pesquisa)"
"proc_diagn_0662","0657","Giardia (sorologia)"
"proc_diagn_0663","0658","Glicemia"
"proc_diagn_0664","0659","Glicemia após sobrecarga com dextrosol ou glicose"
"proc_diagn_0665","0660","Gliceraldeído, 3-fosfato desidrogenase"
"proc_diagn_0666","0661","Glicose 6-fosfato desidrogenase"
"proc_diagn_0667","0662","Glicose fosfato isomerase"
"proc_diagn_0668","0663","Glifosato"
"proc_diagn_0669","0664","Globulina"
"proc_diagn_0670","0665","Globulina de ligação de hormônios sexuais (SHBG)"
"proc_diagn_0671","0666","Globulina transportadora da tiroxina (TBG)"
"proc_diagn_0672","0667","Glucagon"
"proc_diagn_0673","0668","Glutation"
"proc_diagn_0674","0669","Glutation peroxidase"
"proc_diagn_0675","0670","Gonococo - IgG"
"proc_diagn_0676","0671","Gonococo - IgM"
"proc_diagn_0677","0672","Grupo ABO, classificação reversa"
"proc_diagn_0678","0673","Grupo sanguíneo ABO, e fator Rho (inclui Du)"
"proc_diagn_0679","0674","Haemophilus (pesquisa)"
"proc_diagn_0680","0675","Háfnio urinário"
"proc_diagn_0681","0676","Ham, teste de (hemólise ácida)"
"proc_diagn_0682","0677","Hansen, pesquisa de"
"proc_diagn_0683","0678","Haptoglobina"
"proc_diagn_0684","0679","Heinz, corpúsculos"
"proc_diagn_0685","0680","Helicobacter (pesquisa)"
"proc_diagn_0686","0681","Helicobacter pylori - IgA"
"proc_diagn_0687","0682","Helicobacter pylori - IgG"
"proc_diagn_0688","0683","Helicobacter pylori - IgM"
"proc_diagn_0689","0684","Hemácias fetais"
"proc_diagn_0690","0685","Hematócrito"
"proc_diagn_0691","0686","Hemocultura"
"proc_diagn_0692","0687","Hemoglobina"
"proc_diagn_0693","0688","Hemoglobina (eletroforese ou HPLC)"
"proc_diagn_0694","0689","Hemoglobina glicada (A1 total)"
"proc_diagn_0695","0690","Hemoglobina glicada (Fração A1c)"
"proc_diagn_0696","0691","Hemoglobina plasmática livre"
"proc_diagn_0697","0692","Hemoglobina, solubilidade (HbS e HbD)"
"proc_diagn_0698","0693","Hemograma com contagem de plaquetas ou frações (eritrograma, leucograma, plaquetas)"
"proc_diagn_0699","0694","Hemophilus (bordetella) pertussis (pesquisa)"
"proc_diagn_0700","0695","Hemossedimentação, (VHS)"
"proc_diagn_0701","0696","Hemossiderina (siderócitos), sangue"
"proc_diagn_0702","0697","Hemossiderina (siderócitos), urina"
"proc_diagn_0703","0698","Heparina"
"proc_diagn_0704","0699","Hepatite A - HAV - IgG"
"proc_diagn_0705","0700","Hepatite A - HAV - IgM"
"proc_diagn_0706","0701","Hepatite B - HBCAC - IgM"
"proc_diagn_0707","0702","Hepatite B - HBCAC - IgG"
"proc_diagn_0708","0703","Hepatite B - HBeAC (anti HBE)"
"proc_diagn_0709","1405","Hepatite B - HBeAG"
"proc_diagn_0710","0704","Hepatite B - HBSAC"
"proc_diagn_0711","0705","Hepatite C - anti-HCV - IgG"
"proc_diagn_0712","0706","Hepatite C - anti-HCV - IgM"
"proc_diagn_0713","0707","Hepatite delta, anticorpo IgG"
"proc_diagn_0714","0708","Hepatite delta, anticorpo IgM"
"proc_diagn_0715","0709","Hepatite delta, antigeno"
"proc_diagn_0716","0710","Heptacloro-epóxido"
"proc_diagn_0717","0711","HER-2 - dosagem do receptor"
"proc_diagn_0718","0712","Herpes simples - IgG"
"proc_diagn_0719","0713","Herpes simples - IgM"
"proc_diagn_0720","0714","Herpes zoster - IgG"
"proc_diagn_0721","0715","Herpes zoster - IgM"
"proc_diagn_0722","0716","Herpesvírus (pesquisa)"
"proc_diagn_0723","0717","Heterophyes (pesquisa)"
"proc_diagn_0724","0718","Hexaclorobenzeno"
"proc_diagn_0725","0719","Hexafluoroisopropanol (HFIP)"
"proc_diagn_0726","0720","Hexametilenediamina"
"proc_diagn_0727","0721","Hexona (metil isobutil cetona)"
"proc_diagn_0728","0722","Hexosaminidase A"
"proc_diagn_0729","0723","Hidrazina"
"proc_diagn_0730","0724","Hidroxiprogesterona"
"proc_diagn_0731","0725","Hidroxiprolina"
"proc_diagn_0732","0726","Hipersensibilidade retardada (intradermo reação IDeR )"
"proc_diagn_0733","0727","Histamina"
"proc_diagn_0734","0728","Histidina na urina"
"proc_diagn_0735","0729","Histona"
"proc_diagn_0736","0730","Histoplasma (pesquisa)"
"proc_diagn_0737","0731","Histoplasmose"
"proc_diagn_0738","0732","HIV - antígeno P24"
"proc_diagn_0739","0733","HIV1 ou HIV2, pesquisa de anticorpos"
"proc_diagn_0740","0734","HLA-DR"
"proc_diagn_0741","0735","HLA-DR+DQ"
"proc_diagn_0742","0736","Homocisteína"
"proc_diagn_0743","0737","Hormônio antidiurético"
"proc_diagn_0744","0738","Hormônio do Crescimento,(HGH)"
"proc_diagn_0745","0739","Hormônio gonodotrofico corionico"
"proc_diagn_0746","0740","Hormônio luteinizante (LH)"
"proc_diagn_0747","0741","Hormônio Tireoestimulante, (TSH)"
"proc_diagn_0748","0742","HPV (vírus do papiloma humano)"
"proc_diagn_0749","0743","HTLV I / II"
"proc_diagn_0750","0744","Hymenolepis (pesquisa)"
"proc_diagn_0751","0745","Identificação de helmintos"
"proc_diagn_0752","0746","Ifosfamida"
"proc_diagn_0753","0747","IgA"
"proc_diagn_0754","0748","IgA na saliva"
"proc_diagn_0755","0749","IgD"
"proc_diagn_0756","0750","IgE"
"proc_diagn_0757","0751","IGF BP3 (proteína ligadora dos fatores de crescimento ""insulinlike"")"
"proc_diagn_0758","0752","IgG"
"proc_diagn_0759","0753","IgM"
"proc_diagn_0760","0754","Imipramina"
"proc_diagn_0761","0755","Impedanciometria"
"proc_diagn_0762","0756","Imunocomplexos circulantes"
"proc_diagn_0763","0757","Imunocomplexos circulantes, com células Raji"
"proc_diagn_0764","0758","Imunoeletroforese (estudo da gamopatia)"
"proc_diagn_0765","0759","Imunofenotipagem para doença residual mínima"
"proc_diagn_0766","0760","Imunofenotipagem para hemoglobinúria paroxistica noturna"
"proc_diagn_0767","0761","Imunofenotipagem para leucemias agudas ou sindrome mielodisplásica"
"proc_diagn_0768","0762","Imunofenotipagem para linfoma não hodgkin / sindrome linfoproliferativa crônica"
"proc_diagn_0769","0763","Imunofenotipagem para perfil imune"
"proc_diagn_0770","0764","Imunofixação"
"proc_diagn_0771","0765","Índice de tiroxina livre (ITL)"
"proc_diagn_0772","0766","Índio urinário"
"proc_diagn_0773","0767","Inibidor de C1 esterase"
"proc_diagn_0774","0768","Inibidor do fator IX"
"proc_diagn_0775","0769","Inibidor do TPA (PAI)"
"proc_diagn_0776","0770","Inibidor dos fatores da hemostasia"
"proc_diagn_0777","0771","Insulina"
"proc_diagn_0778","0772","Iodo"
"proc_diagn_0779","0773","Iodo protéico (PBI)"
"proc_diagn_0780","0774","Iontoforese para a coleta de suor, com dosagem de cloro"
"proc_diagn_0781","0775","Irídio urinário"
"proc_diagn_0782","0776","Isoaglutininas"
"proc_diagn_0783","0777","Isobutanol urinário"
"proc_diagn_0784","0778","Isoforonodiamina"
"proc_diagn_0785","0779","Isolamento de agentes específicos (vírus, bactérias, protozoários, fungos, outros parasitas)"
"proc_diagn_0786","0780","Isomerase fosfohexose"
"proc_diagn_0787","0781","Isoniazida"
"proc_diagn_0788","0782","Isopropanol urinário"
"proc_diagn_0789","0783","Isospora (pesquisa)"
"proc_diagn_0790","0784","Isospora (sorologia)"
"proc_diagn_0791","0785","Ito (cancro mole), IDeR"
"proc_diagn_0792","0786","Ítrio urinário"
"proc_diagn_0793","0787","Klebsiella (pesquisa)"
"proc_diagn_0794","0788","Kveim (sarcoidose), IDeR"
"proc_diagn_0795","0789","Lactogênico placentário- hormônio"
"proc_diagn_0796","0790","Lactose, teste de tolerância"
"proc_diagn_0797","0791","Lamotrigina"
"proc_diagn_0798","0792","Larvas (fezes), pesquisa"
"proc_diagn_0799","0793","Lassa vírus, pesquisa"
"proc_diagn_0800","0794","Legionella - IgG"
"proc_diagn_0801","0795","Legionella - IgM"
"proc_diagn_0802","0796","Leishmania (pesquisa)"
"proc_diagn_0803","0797","Leishmaniose - IgG"
"proc_diagn_0804","0798","Leishmaniose - IgM"
"proc_diagn_0805","0799","Leptina"
<<<<<<< c190a1fdce3bcd313d92996c8b3fc340f361eb12
"proc_diagn_0806","1406","Leptospira (pesquisa)"
=======
"proc_diagn_0806","0140"6",Leptospira (pesquisa)"
>>>>>>> [ADD] Tabela 27 e-Social
"proc_diagn_0807","0800","Leptospirose - IgG"
"proc_diagn_0808","0801","Leptospirose - IgM"
"proc_diagn_0809","0802","Leucino aminopeptidase"
"proc_diagn_0810","0803","Leucócitos, contagem (leucograma)"
"proc_diagn_0811","0804","Leucócitos e hemácias, pesquisa nas fezes"
"proc_diagn_0812","0806","Leveduras, pesquisa nas fezes"
"proc_diagn_0813","0807","Lichtheimia (pesquisa)"
"proc_diagn_0814","0808","Lidocaina"
"proc_diagn_0815","0809","Lindano (γ-HCH) gama-hexaclorociclo-hexano"
"proc_diagn_0816","0810","Linfócitos T ""helper"" contagem de (IF com OKT-4) (CD-4+)"
"proc_diagn_0817","0811","Linfócitos T supressores contagem de (IF com OKT-8)"
"proc_diagn_0818","0812","Lipase"
"proc_diagn_0819","0813","Lipase lipoprotéica"
"proc_diagn_0820","0814","Lipídios totais"
"proc_diagn_0821","0815","Lipóides na urina"
"proc_diagn_0822","0816","Lipoproteína (a) - Lp (a)"
"proc_diagn_0823","0817","Listeria (pesquisa)"
"proc_diagn_0824","0818","Listeriose, reação sorológica"
"proc_diagn_0825","0819","Lítio sanguíneo"
"proc_diagn_0826","0820","Lítio urinário"
"proc_diagn_0827","0821","Loa (pesquisa)"
"proc_diagn_0828","0822","Lyme - IgG"
"proc_diagn_0829","0823","Lyme - IgM"
"proc_diagn_0830","0824","Lyssavírus (pesquisa)"
"proc_diagn_0831","0825","Lyssavírus do morcego Australiano (pesquisa)"
"proc_diagn_0832","0826","Lyssavírus do morcego europeu tipos 1 e 2 (pesquisa)"
"proc_diagn_0833","0827","Macroprolactina"
"proc_diagn_0834","0828","Madurella (pesquisa)"
"proc_diagn_0835","0829","Magnésio"
"proc_diagn_0836","0830","Malária - IgG"
"proc_diagn_0837","0831","Malária - IgM"
"proc_diagn_0838","0832","Malassezia (pesquisa)"
"proc_diagn_0839","0833","Malation urinário"
"proc_diagn_0840","0834","Maltose, teste de tolerância"
"proc_diagn_0841","0835","Manganês urinário"
"proc_diagn_0842","0836","Manganês sanguíneo"
"proc_diagn_0843","0837","Mansonella (pesquisa)"
"proc_diagn_0844","0838","Mantoux, IDeR"
"proc_diagn_0845","0839","Marcador Tumoral CA 125"
"proc_diagn_0846","0840","Marcador Tumoral CA 15-3"
"proc_diagn_0847","0841","Marcador Tumoral CA 19.9"
"proc_diagn_0848","0842","Marcador Tumoral CA 72-4"
"proc_diagn_0849","0843","Marcadores tumorais"
"proc_diagn_0850","0844","MCA (antígeno cárcino-mamário)"
"proc_diagn_0851","0845","Medida de pico de fluxo expiratório"
"proc_diagn_0852","0846","Medida seriada por 3 semanas do pico de fluxo expiratório"
"proc_diagn_0853","0847","MEHP + 5‐OH‐MEHP+ 5‐oxo‐MEHP+ 5‐cx‐MEPP"
"proc_diagn_0854","0848","Melanina na urina"
"proc_diagn_0855","0849","Mercúrio sanguíneo"
"proc_diagn_0856","0850","Mercúrio urinário"
"proc_diagn_0857","0851","Metabólitos de atrazina urinários (Atrazina dealquilada, deetilada, deisoprpilada)"
"proc_diagn_0858","0852","Metagonimus (pesquisa)"
"proc_diagn_0859","0853","Meta-hemoglobina"
"proc_diagn_0860","0854","Metais pesados, pesquisa em unhas, cabelos, outros tecidos"
"proc_diagn_0861","0855","Metalotioneína urinária"
"proc_diagn_0862","0856","Metanefrinas urinárias"
"proc_diagn_0863","0857","Metanol"
"proc_diagn_0864","0858","Metapneumovírus (pesquisa)"
"proc_diagn_0865","0859","Metaxililenodiamina"
"proc_diagn_0866","0860","Methotrexate (metotrexato)"
"proc_diagn_0867","0861","Metil (4-hidroxi-1H-benzimidazol-2-il)"
"proc_diagn_0868","0862","Metil (5-hidoxi-1H-benzimidazol-2-il)"
"proc_diagn_0869","0863","Metil Etil Cetona"
"proc_diagn_0870","0864","Metil isobutil cetona"
"proc_diagn_0871","0865","Métodos Diagnósticos por Imagem Antebraço"
"proc_diagn_0872","0866","Métodos Diagnósticos por Imagem Antebraço Articulação acromioclavicular"
"proc_diagn_0873","0867","Métodos Diagnósticos por Imagem Articulação coxofemoral (quadril)"
"proc_diagn_0874","0868","Métodos Diagnósticos por Imagem Articulação escapuloumeral (ombro)"
"proc_diagn_0875","0869","Métodos Diagnósticos por Imagem Articulação esternoclavicular"
"proc_diagn_0876","0870","Métodos Diagnósticos por Imagem Articulação tibiotársica (tornozelo)"
"proc_diagn_0877","0871","Métodos Diagnósticos por Imagem Articulações sacro"
"proc_diagn_0878","0872","Métodos Diagnósticos por Imagem Bacia"
"proc_diagn_0879","0873","Métodos Diagnósticos por Imagem Braço"
"proc_diagn_0880","0874","Métodos Diagnósticos por Imagem Calcâneo"
"proc_diagn_0881","0875","Métodos Diagnósticos por Imagem Clavícula"
"proc_diagn_0882","0876","Métodos Diagnósticos por Imagem Coração e vasos da base"
"proc_diagn_0883","0877","Métodos Diagnósticos por Imagem Cotovelo"
"proc_diagn_0884","0878","Métodos Diagnósticos por Imagem Coxa"
"proc_diagn_0885","1407","Métodos Diagnósticos por Imagem Coluna"
"proc_diagn_0886","1408","Métodos Diagnósticos por Imagem Coluna Cervical"
"proc_diagn_0887","1409","Métodos Diagnósticos por Imagem Coluna Dorsal"
"proc_diagn_0888","1410","Métodos Diagnósticos por Imagem Coluna Lombar"
"proc_diagn_0889","1411","Métodos Diagnósticos por Imagem Coluna Sacro-Cóccix"
"proc_diagn_0890","0879","Métodos Diagnósticos por Imagem Escanometria"
"proc_diagn_0891","0880","Métodos Diagnósticos por Imagem Escápula"
"proc_diagn_0892","0881","Métodos Diagnósticos por Imagem Esterno"
"proc_diagn_0893","0882","Métodos Diagnósticos por Imagem Joelho"
"proc_diagn_0894","0883","Métodos Diagnósticos por Imagem Laringe ou hipofaringe ou pescoço (partes moles)"
"proc_diagn_0895","0884","Métodos Diagnósticos por Imagem Mão ou quirodáctilo"
"proc_diagn_0896","0885","Métodos Diagnósticos por Imagem não especificados na tabela"
"proc_diagn_0897","0886","Métodos Diagnósticos por Imagem Panorâmica dos membros inferiores"
"proc_diagn_0898","0887","Métodos Diagnósticos por Imagem Patela"
"proc_diagn_0899","0888","Métodos Diagnósticos por Imagem Pé ou pododáctilo"
"proc_diagn_0900","0889","Métodos Diagnósticos por Imagem Perna"
"proc_diagn_0901","0890","Métodos Diagnósticos por Imagem Punho"
"proc_diagn_0902","1412","Metotrexato"
"proc_diagn_0903","0891","Micoplasma pneumoniae - IgG"
"proc_diagn_0904","0892","Micoplasma pneumoniae - IgM"
"proc_diagn_0905","0893","Microalbuminúria"
"proc_diagn_0906","0894","Micronúcleos cromossômicos (pesquisa)"
"proc_diagn_0907","0895","Microsporídia, pesquisa nas fezes"
"proc_diagn_0908","0896","Microsporum (pesquisa)"
"proc_diagn_0909","0897","Mielograma"
"proc_diagn_0910","0898","Mioglobina"
"proc_diagn_0911","0899","Mioglobina urinária"
"proc_diagn_0912","0900","Mitomicina"
"proc_diagn_0913","0901","Molibdênio plasmático"
"proc_diagn_0914","0902","Molibdênio urinário"
"proc_diagn_0915","0903","Monoclorometano"
"proc_diagn_0916","0904","Monometilfosfato urinário (MMP)"
"proc_diagn_0917","0905","Mononucleose - Epstein BARR - IgG"
"proc_diagn_0918","0906","Mononucleose, anti-VCA (EBV) IgM"
"proc_diagn_0919","0907","Monóxido de carbono no ar expirado"
"proc_diagn_0920","0908","Montenegro, IDeR"
"proc_diagn_0921","0909","Moraxella (pesquisa)"
"proc_diagn_0922","0910","Morfoline urinário"
"proc_diagn_0923","0911","Morganella (pesquisa)"
"proc_diagn_0924","0912","Muco-nasal, pesquisa de eosinófilos e mastócitos"
"proc_diagn_0925","0913","Mucopolissacaridose, pesquisa"
"proc_diagn_0926","0914","Mucoproteínas"
"proc_diagn_0927","0915","Mycobacterium (pesquisa)"
"proc_diagn_0928","0916","Mycoplasma (pesquisa)"
"proc_diagn_0929","0917","N‐(2‐Carbonamidaetil)‐valina"
"proc_diagn_0930","0918","N‐(2‐Cianoetil)-valina"
"proc_diagn_0931","0919","N‐(2‐Hidroxietil)-valina"
"proc_diagn_0932","0920","N‐(2‐Hidroxipropil)‐valina"
"proc_diagn_0933","0921","N-1(hidroxibutenil) valina (adutos de hemoglobina)"
"proc_diagn_0934","0922","N-2(hidroxibutenil) valina (adutos de hemoglobina)"
"proc_diagn_0935","0923","N-acetil, 3,4-diidroxibutil-cisteína"
"proc_diagn_0936","0924","N-acetil-Beta-glicosaminidase na urina"
"proc_diagn_0937","0925","N‐Acetil‐S‐(2‐carbonamidaetil)-cisteína"
"proc_diagn_0938","0926","N-acetil-S-2-hidroxietil-L-cisteína"
"proc_diagn_0939","0927","Naegleria (pesquisa)"
