"id","name","ibge_code","state_id:id"
"city_2916609","Itapitanga","16609","base.state_br_ba"
"city_2916708","Itaquara","16708","base.state_br_ba"
"city_2916807","Itarantim","16807","base.state_br_ba"
"city_2916856","Itatim","16856","base.state_br_ba"
"city_2916906","Itiruçu","16906","base.state_br_ba"
"city_2917003","Itiúba","17003","base.state_br_ba"
"city_2917102","Itororó","17102","base.state_br_ba"
"city_2917201","Ituaçu","17201","base.state_br_ba"
"city_2917300","Ituberá","17300","base.state_br_ba"
"city_1503101","Gurupá","03101","base.state_br_pa"
"city_2917334","Iuiú","17334","base.state_br_ba"
"city_2917359","Jaborandi","17359","base.state_br_ba"
"city_2917409","Jacaraci","17409","base.state_br_ba"
"city_2917508","Jacobina","17508","base.state_br_ba"
"city_2917607","Jaguaquara","17607","base.state_br_ba"
"city_2917706","Jaguarari","17706","base.state_br_ba"
"city_2917805","Jaguaripe","17805","base.state_br_ba"
"city_2917904","Jandaíra","17904","base.state_br_ba"
"city_2918001","Jequié","18001","base.state_br_ba"
"city_2918100","Jeremoabo","18100","base.state_br_ba"
"city_1503200","Igarapé-Açu","03200","base.state_br_pa"
"city_2918209","Jiquiriçá","18209","base.state_br_ba"
"city_2918308","Jitaúna","18308","base.state_br_ba"
"city_2918357","João Dourado","18357","base.state_br_ba"
"city_2918407","Juazeiro","18407","base.state_br_ba"
"city_2918456","Jucuruçu","18456","base.state_br_ba"
"city_2918506","Jussara","18506","base.state_br_ba"
"city_2918555","Jussari","18555","base.state_br_ba"
"city_2918605","Jussiape","18605","base.state_br_ba"
"city_2918704","Lafaiete Coutinho","18704","base.state_br_ba"
"city_2918753","Lagoa Real","18753","base.state_br_ba"
"city_1503309","Igarapé-Miri","03309","base.state_br_pa"
"city_2918803","Laje","18803","base.state_br_ba"
"city_2918902","Lajedão","18902","base.state_br_ba"
"city_2919009","Lajedinho","19009","base.state_br_ba"
"city_2919058","Lajedo do Tabocal","19058","base.state_br_ba"
"city_2919108","Lamarão","19108","base.state_br_ba"
"city_2919157","Lapão","19157","base.state_br_ba"
"city_2919207","Lauro de Freitas","19207","base.state_br_ba"
"city_2919306","Lençóis","19306","base.state_br_ba"
"city_2919405","Licínio de Almeida","19405","base.state_br_ba"
"city_2919504","Livramento de Nossa Senhora","19504","base.state_br_ba"
"city_1503408","Inhangapi","03408","base.state_br_pa"
"city_2919553","Luís Eduardo Magalhães","19553","base.state_br_ba"
"city_2919603","Macajuba","19603","base.state_br_ba"
"city_2919702","Macarani","19702","base.state_br_ba"
"city_2919801","Macaúbas","19801","base.state_br_ba"
"city_2919900","Macururé","19900","base.state_br_ba"
"city_2919926","Madre de Deus","19926","base.state_br_ba"
"city_2919959","Maetinga","19959","base.state_br_ba"
"city_2920007","Maiquinique","20007","base.state_br_ba"
"city_2920106","Mairi","20106","base.state_br_ba"
"city_2920205","Malhada","20205","base.state_br_ba"
"city_1503457","Ipixuna do Pará","03457","base.state_br_pa"
"city_2920304","Malhada de Pedras","20304","base.state_br_ba"
"city_2920403","Manoel Vitorino","20403","base.state_br_ba"
"city_2920452","Mansidão","20452","base.state_br_ba"
"city_2920502","Maracás","20502","base.state_br_ba"
"city_2920601","Maragogipe","20601","base.state_br_ba"
"city_2920700","Maraú","20700","base.state_br_ba"
"city_2920809","Marcionílio Souza","20809","base.state_br_ba"
"city_2920908","Mascote","20908","base.state_br_ba"
"city_2921005","Mata de São João","21005","base.state_br_ba"
"city_2921054","Matina","21054","base.state_br_ba"
"city_1503507","Irituia","03507","base.state_br_pa"
"city_2921104","Medeiros Neto","21104","base.state_br_ba"
"city_2921203","Miguel Calmon","21203","base.state_br_ba"
"city_2921302","Milagres","21302","base.state_br_ba"
"city_2921401","Mirangaba","21401","base.state_br_ba"
"city_2921450","Mirante","21450","base.state_br_ba"
"city_2921500","Monte Santo","21500","base.state_br_ba"
"city_2921609","Morpará","21609","base.state_br_ba"
"city_2921708","Morro do Chapéu","21708","base.state_br_ba"
"city_2921807","Mortugaba","21807","base.state_br_ba"
"city_2921906","Mucugê","21906","base.state_br_ba"
"city_1503606","Itaituba","03606","base.state_br_pa"
"city_2922003","Mucuri","22003","base.state_br_ba"
"city_2922052","Mulungu do Morro","22052","base.state_br_ba"
"city_2922102","Mundo Novo","22102","base.state_br_ba"
"city_2922201","Muniz Ferreira","22201","base.state_br_ba"
"city_2922250","Muquém de São Francisco","22250","base.state_br_ba"
"city_2922300","Muritiba","22300","base.state_br_ba"
"city_2922409","Mutuípe","22409","base.state_br_ba"
"city_2922508","Nazaré","22508","base.state_br_ba"
"city_2922607","Nilo Peçanha","22607","base.state_br_ba"
"city_2922656","Nordestina","22656","base.state_br_ba"
"city_1100296","Santa Luzia D'Oeste","00296","base.state_br_ro"
"city_1503705","Itupiranga","03705","base.state_br_pa"
"city_2922706","Nova Canaã","22706","base.state_br_ba"
"city_2922730","Nova Fátima","22730","base.state_br_ba"
"city_2922755","Nova Ibiá","22755","base.state_br_ba"
"city_2922805","Nova Itarana","22805","base.state_br_ba"
"city_2922854","Nova Redenção","22854","base.state_br_ba"
"city_2922904","Nova Soure","22904","base.state_br_ba"
"city_2923001","Nova Viçosa","23001","base.state_br_ba"
"city_2923035","Novo Horizonte","23035","base.state_br_ba"
"city_2923050","Novo Triunfo","23050","base.state_br_ba"
"city_2923100","Olindina","23100","base.state_br_ba"
"city_1503754","Jacareacanga","03754","base.state_br_pa"
"city_2923209","Oliveira dos Brejinhos","23209","base.state_br_ba"
"city_2923308","Ouriçangas","23308","base.state_br_ba"
"city_2923357","Ourolândia","23357","base.state_br_ba"
"city_2923407","Palmas de Monte Alto","23407","base.state_br_ba"
"city_2923506","Palmeiras","23506","base.state_br_ba"
"city_2923605","Paramirim","23605","base.state_br_ba"
"city_2923704","Paratinga","23704","base.state_br_ba"
"city_2923803","Paripiranga","23803","base.state_br_ba"
"city_2923902","Pau Brasil","23902","base.state_br_ba"
"city_2924009","Paulo Afonso","24009","base.state_br_ba"
"city_1503804","Jacundá","03804","base.state_br_pa"
"city_2924058","Pé de Serra","24058","base.state_br_ba"
"city_2924108","Pedrão","24108","base.state_br_ba"
"city_2924207","Pedro Alexandre","24207","base.state_br_ba"
"city_2924306","Piatã","24306","base.state_br_ba"
"city_2924405","Pilão Arcado","24405","base.state_br_ba"
"city_2924504","Pindaí","24504","base.state_br_ba"
"city_2924603","Pindobaçu","24603","base.state_br_ba"
"city_2924652","Pintadas","24652","base.state_br_ba"
"city_2924678","Piraí do Norte","24678","base.state_br_ba"
"city_2924702","Piripá","24702","base.state_br_ba"
"city_1503903","Juruti","03903","base.state_br_pa"
"city_2924801","Piritiba","24801","base.state_br_ba"
"city_2924900","Planaltino","24900","base.state_br_ba"
"city_2925006","Planalto","25006","base.state_br_ba"
"city_2925105","Poções","25105","base.state_br_ba"
"city_2925204","Pojuca","25204","base.state_br_ba"
"city_2925253","Ponto Novo","25253","base.state_br_ba"
"city_2925303","Porto Seguro","25303","base.state_br_ba"
"city_2925402","Potiraguá","25402","base.state_br_ba"
"city_2925501","Prado","25501","base.state_br_ba"
"city_2925600","Presidente Dutra","25600","base.state_br_ba"
"city_1504000","Limoeiro do Ajuru","04000","base.state_br_pa"
"city_2925709","Presidente Jânio Quadros","25709","base.state_br_ba"
"city_2925758","Presidente Tancredo Neves","25758","base.state_br_ba"
"city_2925808","Queimadas","25808","base.state_br_ba"
"city_2925907","Quijingue","25907","base.state_br_ba"
"city_2925931","Quixabeira","25931","base.state_br_ba"
"city_2925956","Rafael Jambeiro","25956","base.state_br_ba"
"city_2926004","Remanso","26004","base.state_br_ba"
"city_2926103","Retirolândia","26103","base.state_br_ba"
"city_2926202","Riachão das Neves","26202","base.state_br_ba"
"city_2926301","Riachão do Jacuípe","26301","base.state_br_ba"
"city_1504059","Mãe do Rio","04059","base.state_br_pa"
"city_2926400","Riacho de Santana","26400","base.state_br_ba"
"city_2926509","Ribeira do Amparo","26509","base.state_br_ba"
"city_2926608","Ribeira do Pombal","26608","base.state_br_ba"
"city_2926657","Ribeirão do Largo","26657","base.state_br_ba"
"city_2926707","Rio de Contas","26707","base.state_br_ba"
"city_2926806","Rio do Antônio","26806","base.state_br_ba"
"city_2926905","Rio do Pires","26905","base.state_br_ba"
"city_2927002","Rio Real","27002","base.state_br_ba"
"city_2927101","Rodelas","27101","base.state_br_ba"
"city_2927200","Ruy Barbosa","27200","base.state_br_ba"
"city_1504109","Magalhães Barata","04109","base.state_br_pa"
"city_2927309","Salinas da Margarida","27309","base.state_br_ba"
"city_2927408","Salvador","27408","base.state_br_ba"
"city_2927507","Santa Bárbara","27507","base.state_br_ba"
"city_2927606","Santa Brígida","27606","base.state_br_ba"
"city_2927705","Santa Cruz Cabrália","27705","base.state_br_ba"
"city_2927804","Santa Cruz da Vitória","27804","base.state_br_ba"
"city_2927903","Santa Inês","27903","base.state_br_ba"
"city_2928000","Santaluz","28000","base.state_br_ba"
"city_2928059","Santa Luzia","28059","base.state_br_ba"
"city_2928109","Santa Maria da Vitória","28109","base.state_br_ba"
"city_1504208","Marabá","04208","base.state_br_pa"
"city_2928208","Santana","28208","base.state_br_ba"
"city_2928307","Santanópolis","28307","base.state_br_ba"
"city_2928406","Santa Rita de Cássia","28406","base.state_br_ba"
"city_2928505","Santa Teresinha","28505","base.state_br_ba"
"city_2928604","Santo Amaro","28604","base.state_br_ba"
"city_2928703","Santo Antônio de Jesus","28703","base.state_br_ba"
"city_2928802","Santo Estêvão","28802","base.state_br_ba"
"city_2928901","São Desidério","28901","base.state_br_ba"
"city_2928950","São Domingos","28950","base.state_br_ba"
"city_2929008","São Félix","29008","base.state_br_ba"
"city_1504307","Maracanã","04307","base.state_br_pa"
"city_2929057","São Félix do Coribe","29057","base.state_br_ba"
"city_2929107","São Felipe","29107","base.state_br_ba"
"city_2929206","São Francisco do Conde","29206","base.state_br_ba"
"city_2929255","São Gabriel","29255","base.state_br_ba"
"city_2929305","São Gonçalo dos Campos","29305","base.state_br_ba"
"city_2929354","São José da Vitória","29354","base.state_br_ba"
"city_2929370","São José do Jacuípe","29370","base.state_br_ba"
"city_2929404","São Miguel das Matas","29404","base.state_br_ba"
"city_2929503","São Sebastião do Passé","29503","base.state_br_ba"
"city_2929602","Sapeaçu","29602","base.state_br_ba"
"city_1504406","Marapanim","04406","base.state_br_pa"
"city_2929701","Sátiro Dias","29701","base.state_br_ba"
"city_2929750","Saubara","29750","base.state_br_ba"
"city_2929800","Saúde","29800","base.state_br_ba"
"city_2929909","Seabra","29909","base.state_br_ba"
"city_2930006","Sebastião Laranjeiras","30006","base.state_br_ba"
"city_2930105","Senhor do Bonfim","30105","base.state_br_ba"
"city_2930154","Serra do Ramalho","30154","base.state_br_ba"
"city_2930204","Sento Sé","30204","base.state_br_ba"
"city_2930303","Serra Dourada","30303","base.state_br_ba"
"city_2930402","Serra Preta","30402","base.state_br_ba"
"city_1100304","Vilhena","00304","base.state_br_ro"
"city_1504422","Marituba","04422","base.state_br_pa"
"city_2930501","Serrinha","30501","base.state_br_ba"
"city_2930600","Serrolândia","30600","base.state_br_ba"
"city_2930709","Simões Filho","30709","base.state_br_ba"
"city_2930758","Sítio do Mato","30758","base.state_br_ba"
"city_2930766","Sítio do Quinto","30766","base.state_br_ba"
"city_2930774","Sobradinho","30774","base.state_br_ba"
"city_2930808","Souto Soares","30808","base.state_br_ba"
"city_2930907","Tabocas do Brejo Velho","30907","base.state_br_ba"
"city_2931004","Tanhaçu","31004","base.state_br_ba"
"city_2931053","Tanque Novo","31053","base.state_br_ba"
"city_1504455","Medicilândia","04455","base.state_br_pa"
"city_2931103","Tanquinho","31103","base.state_br_ba"
"city_2931202","Taperoá","31202","base.state_br_ba"
"city_2931301","Tapiramutá","31301","base.state_br_ba"
"city_2931350","Teixeira de Freitas","31350","base.state_br_ba"
"city_2931400","Teodoro Sampaio","31400","base.state_br_ba"
"city_2931509","Teofilândia","31509","base.state_br_ba"
"city_2931608","Teolândia","31608","base.state_br_ba"
"city_2931707","Terra Nova","31707","base.state_br_ba"
"city_2931806","Tremedal","31806","base.state_br_ba"
"city_2931905","Tucano","31905","base.state_br_ba"
"city_1504505","Melgaço","04505","base.state_br_pa"
"city_2932002","Uauá","32002","base.state_br_ba"
"city_2932101","Ubaíra","32101","base.state_br_ba"
"city_2932200","Ubaitaba","32200","base.state_br_ba"
"city_2932309","Ubatã","32309","base.state_br_ba"
"city_2932408","Uibaí","32408","base.state_br_ba"
"city_2932457","Umburanas","32457","base.state_br_ba"
"city_2932507","Una","32507","base.state_br_ba"
"city_2932606","Urandi","32606","base.state_br_ba"
"city_2932705","Uruçuca","32705","base.state_br_ba"
"city_2932804","Utinga","32804","base.state_br_ba"
"city_1504604","Mocajuba","04604","base.state_br_pa"
"city_2932903","Valença","32903","base.state_br_ba"
"city_2933000","Valente","33000","base.state_br_ba"
"city_2933059","Várzea da Roça","33059","base.state_br_ba"
"city_2933109","Várzea do Poço","33109","base.state_br_ba"
"city_2933158","Várzea Nova","33158","base.state_br_ba"
"city_2933174","Varzedo","33174","base.state_br_ba"
"city_2933208","Vera Cruz","33208","base.state_br_ba"
"city_2933257","Vereda","33257","base.state_br_ba"
"city_2933307","Vitória da Conquista","33307","base.state_br_ba"
"city_2933406","Wagner","33406","base.state_br_ba"
"city_1504703","Moju","04703","base.state_br_pa"
"city_2933455","Wanderley","33455","base.state_br_ba"
"city_2933505","Wenceslau Guimarães","33505","base.state_br_ba"
"city_2933604","Xique-Xique","33604","base.state_br_ba"
"city_3100104","Abadia dos Dourados","00104","base.state_br_mg"
"city_3100203","Abaeté","00203","base.state_br_mg"
"city_3100302","Abre Campo","00302","base.state_br_mg"
"city_3100401","Acaiaca","00401","base.state_br_mg"
"city_3100500","Açucena","00500","base.state_br_mg"
"city_3100609","Água Boa","00609","base.state_br_mg"
"city_3100708","Água Comprida","00708","base.state_br_mg"
"city_1504802","Monte Alegre","04802","base.state_br_pa"
"city_3100807","Aguanil","00807","base.state_br_mg"
"city_3100906","Águas Formosas","00906","base.state_br_mg"
"city_3101003","Águas Vermelhas","01003","base.state_br_mg"
"city_3101102","Aimorés","01102","base.state_br_mg"
"city_3101201","Aiuruoca","01201","base.state_br_mg"
"city_3101300","Alagoa","01300","base.state_br_mg"
"city_3101409","Albertina","01409","base.state_br_mg"
"city_3101508","Além Paraíba","01508","base.state_br_mg"
"city_3101607","Alfenas","01607","base.state_br_mg"
"city_3101631","Alfredo Vasconcelos","01631","base.state_br_mg"
"city_1504901","Muaná","04901","base.state_br_pa"
"city_3101706","Almenara","01706","base.state_br_mg"
"city_3101805","Alpercata","01805","base.state_br_mg"
"city_3101904","Alpinópolis","01904","base.state_br_mg"
"city_3102001","Alterosa","02001","base.state_br_mg"
"city_3102050","Alto Caparaó","02050","base.state_br_mg"
"city_3102100","Alto Rio Doce","02100","base.state_br_mg"
"city_3102209","Alvarenga","02209","base.state_br_mg"
"city_3102308","Alvinópolis","02308","base.state_br_mg"
"city_3102407","Alvorada de Minas","02407","base.state_br_mg"
"city_3102506","Amparo do Serra","02506","base.state_br_mg"
"city_1504950","Nova Esperança do Piriá","04950","base.state_br_pa"
"city_3102605","Andradas","02605","base.state_br_mg"
"city_3102704","Cachoeira de Pajeú","02704","base.state_br_mg"
"city_3102803","Andrelândia","02803","base.state_br_mg"
"city_3102852","Angelândia","02852","base.state_br_mg"
"city_3102902","Antônio Carlos","02902","base.state_br_mg"
"city_3103009","Antônio Dias","03009","base.state_br_mg"
"city_3103108","Antônio Prado de Minas","03108","base.state_br_mg"
"city_3103207","Araçaí","03207","base.state_br_mg"
"city_3103306","Aracitaba","03306","base.state_br_mg"
"city_3103405","Araçuaí","03405","base.state_br_mg"
"city_1504976","Nova Ipixuna","04976","base.state_br_pa"
"city_3103504","Araguari","03504","base.state_br_mg"
"city_3103603","Arantina","03603","base.state_br_mg"
"city_3103702","Araponga","03702","base.state_br_mg"
"city_3103751","Araporã","03751","base.state_br_mg"
"city_3103801","Arapuá","03801","base.state_br_mg"
"city_3103900","Araújos","03900","base.state_br_mg"
"city_3104007","Araxá","04007","base.state_br_mg"
"city_3104106","Arceburgo","04106","base.state_br_mg"
"city_3104205","Arcos","04205","base.state_br_mg"
"city_3104304","Areado","04304","base.state_br_mg"
"city_1505007","Nova Timboteua","05007","base.state_br_pa"
"city_3104403","Argirita","04403","base.state_br_mg"
"city_3104452","Aricanduva","04452","base.state_br_mg"
"city_3104502","Arinos","04502","base.state_br_mg"
"city_3104601","Astolfo Dutra","04601","base.state_br_mg"
"city_3104700","Ataléia","04700","base.state_br_mg"
"city_3104809","Augusto de Lima","04809","base.state_br_mg"
"city_3104908","Baependi","04908","base.state_br_mg"
"city_3105004","Baldim","05004","base.state_br_mg"
"city_3105103","Bambuí","05103","base.state_br_mg"
"city_3105202","Bandeira","05202","base.state_br_mg"
"city_1100320","São Miguel do Guaporé","00320","base.state_br_ro"
"city_1505031","Novo Progresso","05031","base.state_br_pa"
"city_3105301","Bandeira do Sul","05301","base.state_br_mg"
"city_3105400","Barão de Cocais","05400","base.state_br_mg"
"city_3105509","Barão de Monte Alto","05509","base.state_br_mg"
"city_3105608","Barbacena","05608","base.state_br_mg"
"city_3105707","Barra Longa","05707","base.state_br_mg"
"city_3105905","Barroso","05905","base.state_br_mg"
"city_3106002","Bela Vista de Minas","06002","base.state_br_mg"
"city_3106101","Belmiro Braga","06101","base.state_br_mg"
"city_3106200","Belo Horizonte","06200","base.state_br_mg"
"city_3106309","Belo Oriente","06309","base.state_br_mg"
"city_1505064","Novo Repartimento","05064","base.state_br_pa"
"city_3106408","Belo Vale","06408","base.state_br_mg"
"city_3106507","Berilo","06507","base.state_br_mg"
"city_3106606","Bertópolis","06606","base.state_br_mg"
"city_3106655","Berizal","06655","base.state_br_mg"
"city_3106705","Betim","06705","base.state_br_mg"
"city_3106804","Bias Fortes","06804","base.state_br_mg"
"city_3106903","Bicas","06903","base.state_br_mg"
"city_3107000","Biquinhas","07000","base.state_br_mg"
"city_3107109","Boa Esperança","07109","base.state_br_mg"
"city_3107208","Bocaina de Minas","07208","base.state_br_mg"
"city_1505106","Óbidos","05106","base.state_br_pa"
"city_3107307","Bocaiúva","07307","base.state_br_mg"
"city_3107406","Bom Despacho","07406","base.state_br_mg"
"city_3107505","Bom Jardim de Minas","07505","base.state_br_mg"
"city_3107604","Bom Jesus da Penha","07604","base.state_br_mg"
"city_3107703","Bom Jesus do Amparo","07703","base.state_br_mg"
"city_3107802","Bom Jesus do Galho","07802","base.state_br_mg"
"city_3107901","Bom Repouso","07901","base.state_br_mg"
"city_3108008","Bom Sucesso","08008","base.state_br_mg"
"city_3108107","Bonfim","08107","base.state_br_mg"
"city_3108206","Bonfinópolis de Minas","08206","base.state_br_mg"
"city_1505205","Oeiras do Pará","05205","base.state_br_pa"
"city_3108255","Bonito de Minas","08255","base.state_br_mg"
"city_3108305","Borda da Mata","08305","base.state_br_mg"
"city_3108404","Botelhos","08404","base.state_br_mg"
"city_3108503","Botumirim","08503","base.state_br_mg"
"city_3108552","Brasilândia de Minas","08552","base.state_br_mg"
"city_3108602","Brasília de Minas","08602","base.state_br_mg"
"city_3108701","Brás Pires","08701","base.state_br_mg"
"city_3108800","Braúnas","08800","base.state_br_mg"
"city_3108909","Brasópolis","08909","base.state_br_mg"
"city_3109006","Brumadinho","09006","base.state_br_mg"
"city_1505304","Oriximiná","05304","base.state_br_pa"
"city_3109105","Bueno Brandão","09105","base.state_br_mg"
"city_3109204","Buenópolis","09204","base.state_br_mg"
"city_3109253","Bugre","09253","base.state_br_mg"
"city_3109303","Buritis","09303","base.state_br_mg"
"city_3109402","Buritizeiro","09402","base.state_br_mg"
"city_3109451","Cabeceira Grande","09451","base.state_br_mg"
"city_3109501","Cabo Verde","09501","base.state_br_mg"
"city_3109600","Cachoeira da Prata","09600","base.state_br_mg"
"city_3109709","Cachoeira de Minas","09709","base.state_br_mg"
"city_3109808","Cachoeira Dourada","09808","base.state_br_mg"
"city_1505403","Ourém","05403","base.state_br_pa"
"city_3109907","Caetanópolis","09907","base.state_br_mg"
"city_3110004","Caeté","10004","base.state_br_mg"
"city_3110103","Caiana","10103","base.state_br_mg"
"city_3110202","Cajuri","10202","base.state_br_mg"
"city_3110301","Caldas","10301","base.state_br_mg"
"city_3110400","Camacho","10400","base.state_br_mg"
"city_3110509","Camanducaia","10509","base.state_br_mg"
"city_3110608","Cambuí","10608","base.state_br_mg"
"city_3110707","Cambuquira","10707","base.state_br_mg"
"city_3110806","Campanário","10806","base.state_br_mg"
"city_1505437","Ourilândia do Norte","05437","base.state_br_pa"
"city_3110905","Campanha","10905","base.state_br_mg"
"city_3111002","Campestre","11002","base.state_br_mg"
"city_3111101","Campina Verde","11101","base.state_br_mg"
"city_3111150","Campo Azul","11150","base.state_br_mg"
"city_3111200","Campo Belo","11200","base.state_br_mg"
"city_3111309","Campo do Meio","11309","base.state_br_mg"
"city_3111408","Campo Florido","11408","base.state_br_mg"
"city_3111507","Campos Altos","11507","base.state_br_mg"
"city_3111606","Campos Gerais","11606","base.state_br_mg"
"city_3111705","Canaã","11705","base.state_br_mg"
"city_1505486","Pacajá","05486","base.state_br_pa"
"city_3111804","Canápolis","11804","base.state_br_mg"
"city_3111903","Cana Verde","11903","base.state_br_mg"
"city_3112000","Candeias","12000","base.state_br_mg"
"city_3112059","Cantagalo","12059","base.state_br_mg"
"city_3112109","Caparaó","12109","base.state_br_mg"
"city_3112208","Capela Nova","12208","base.state_br_mg"
"city_3112307","Capelinha","12307","base.state_br_mg"
"city_3112406","Capetinga","12406","base.state_br_mg"
"city_3112505","Capim Branco","12505","base.state_br_mg"
"city_3112604","Capinópolis","12604","base.state_br_mg"
"city_1505494","Palestina do Pará","05494","base.state_br_pa"
"city_3112653","Capitão Andrade","12653","base.state_br_mg"
"city_3112703","Capitão Enéas","12703","base.state_br_mg"
"city_3112802","Capitólio","12802","base.state_br_mg"
"city_3112901","Caputira","12901","base.state_br_mg"
"city_3113008","Caraí","13008","base.state_br_mg"
"city_3113107","Caranaíba","13107","base.state_br_mg"
"city_3113206","Carandaí","13206","base.state_br_mg"
"city_3113305","Carangola","13305","base.state_br_mg"
"city_3113404","Caratinga","13404","base.state_br_mg"
"city_3113503","Carbonita","13503","base.state_br_mg"
"city_1505502","Paragominas","05502","base.state_br_pa"
"city_3113602","Careaçu","13602","base.state_br_mg"
"city_3113701","Carlos Chagas","13701","base.state_br_mg"
"city_3113800","Carmésia","13800","base.state_br_mg"
"city_3113909","Carmo da Cachoeira","13909","base.state_br_mg"
"city_3114006","Carmo da Mata","14006","base.state_br_mg"
"city_3114105","Carmo de Minas","14105","base.state_br_mg"
"city_3114204","Carmo do Cajuru","14204","base.state_br_mg"
"city_3114303","Carmo do Paranaíba","14303","base.state_br_mg"
"city_3114402","Carmo do Rio Claro","14402","base.state_br_mg"
"city_3114501","Carmópolis de Minas","14501","base.state_br_mg"
"city_1100338","Nova Mamoré","00338","base.state_br_ro"
"city_1505536","Parauapebas","05536","base.state_br_pa"
"city_3114550","Carneirinho","14550","base.state_br_mg"
"city_3114600","Carrancas","14600","base.state_br_mg"
"city_3114709","Carvalhópolis","14709","base.state_br_mg"
"city_3114808","Carvalhos","14808","base.state_br_mg"
"city_3114907","Casa Grande","14907","base.state_br_mg"
"city_3115003","Cascalho Rico","15003","base.state_br_mg"
"city_3115102","Cássia","15102","base.state_br_mg"
"city_3115201","Conceição da Barra de Minas","15201","base.state_br_mg"
"city_3115300","Cataguases","15300","base.state_br_mg"
"city_3115359","Catas Altas","15359","base.state_br_mg"
"city_1505551","Pau D'Arco","05551","base.state_br_pa"
"city_3115409","Catas Altas da Noruega","15409","base.state_br_mg"
"city_3115458","Catuji","15458","base.state_br_mg"
"city_3115474","Catuti","15474","base.state_br_mg"
"city_3115508","Caxambu","15508","base.state_br_mg"
"city_3115607","Cedro do Abaeté","15607","base.state_br_mg"
"city_3115706","Central de Minas","15706","base.state_br_mg"
"city_3115805","Centralina","15805","base.state_br_mg"
"city_3115904","Chácara","15904","base.state_br_mg"
"city_3116001","Chalé","16001","base.state_br_mg"
"city_3116100","Chapada do Norte","16100","base.state_br_mg"
"city_1505601","Peixe-Boi","05601","base.state_br_pa"
"city_3116159","Chapada Gaúcha","16159","base.state_br_mg"
"city_3116209","Chiador","16209","base.state_br_mg"
"city_3116308","Cipotânea","16308","base.state_br_mg"
"city_3116407","Claraval","16407","base.state_br_mg"
"city_3116506","Claro dos Poções","16506","base.state_br_mg"
"city_3116605","Cláudio","16605","base.state_br_mg"
"city_3116704","Coimbra","16704","base.state_br_mg"
"city_3116803","Coluna","16803","base.state_br_mg"
"city_3116902","Comendador Gomes","16902","base.state_br_mg"
"city_3117009","Comercinho","17009","base.state_br_mg"
"city_1505635","Piçarra","05635","base.state_br_pa"
"city_3117108","Conceição da Aparecida","17108","base.state_br_mg"
"city_3117207","Conceição das Pedras","17207","base.state_br_mg"
"city_3117306","Conceição das Alagoas","17306","base.state_br_mg"
"city_3117405","Conceição de Ipanema","17405","base.state_br_mg"
"city_3117504","Conceição do Mato Dentro","17504","base.state_br_mg"
"city_3117603","Conceição do Pará","17603","base.state_br_mg"
"city_3117702","Conceição do Rio Verde","17702","base.state_br_mg"
"city_3117801","Conceição dos Ouros","17801","base.state_br_mg"
"city_3117836","Cônego Marinho","17836","base.state_br_mg"
"city_3117876","Confins","17876","base.state_br_mg"
"city_1505650","Placas","05650","base.state_br_pa"
"city_3117900","Congonhal","17900","base.state_br_mg"
"city_3118007","Congonhas","18007","base.state_br_mg"
"city_3118106","Congonhas do Norte","18106","base.state_br_mg"
"city_3118205","Conquista","18205","base.state_br_mg"
"city_3118304","Conselheiro Lafaiete","18304","base.state_br_mg"
"city_3118403","Conselheiro Pena","18403","base.state_br_mg"
"city_3118502","Consolação","18502","base.state_br_mg"
"city_3118601","Contagem","18601","base.state_br_mg"
"city_3118700","Coqueiral","18700","base.state_br_mg"
"city_3118809","Coração de Jesus","18809","base.state_br_mg"
"city_1505700","Ponta de Pedras","05700","base.state_br_pa"
"city_3118908","Cordisburgo","18908","base.state_br_mg"
"city_3119005","Cordislândia","19005","base.state_br_mg"
"city_3119104","Corinto","19104","base.state_br_mg"
"city_3119203","Coroaci","19203","base.state_br_mg"
"city_3119302","Coromandel","19302","base.state_br_mg"
"city_3119401","Coronel Fabriciano","19401","base.state_br_mg"
"city_3119500","Coronel Murta","19500","base.state_br_mg"
"city_3119609","Coronel Pacheco","19609","base.state_br_mg"
"city_3119708","Coronel Xavier Chaves","19708","base.state_br_mg"
"city_3119807","Córrego Danta","19807","base.state_br_mg"
"city_1505809","Portel","05809","base.state_br_pa"
"city_3119906","Córrego do Bom Jesus","19906","base.state_br_mg"
"city_3119955","Córrego Fundo","19955","base.state_br_mg"
"city_3120003","Córrego Novo","20003","base.state_br_mg"
"city_3120102","Couto de Magalhães de Minas","20102","base.state_br_mg"
"city_3120151","Crisólita","20151","base.state_br_mg"
"city_3120201","Cristais","20201","base.state_br_mg"
"city_3120300","Cristália","20300","base.state_br_mg"
"city_3120409","Cristiano Otoni","20409","base.state_br_mg"
"city_3120508","Cristina","20508","base.state_br_mg"
"city_3120607","Crucilândia","20607","base.state_br_mg"
"city_1505908","Porto de Moz","05908","base.state_br_pa"
"city_3120706","Cruzeiro da Fortaleza","20706","base.state_br_mg"
"city_3120805","Cruzília","20805","base.state_br_mg"
"city_3120839","Cuparaque","20839","base.state_br_mg"
"city_3120870","Curral de Dentro","20870","base.state_br_mg"
"city_3120904","Curvelo","20904","base.state_br_mg"
"city_3121001","Datas","21001","base.state_br_mg"
"city_3121100","Delfim Moreira","21100","base.state_br_mg"
"city_3121209","Delfinópolis","21209","base.state_br_mg"
